material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,price,currency,rank,is leaf
213,Ferrari Korea R36288,3,7,electrical ring,2,Ferrari,Korea,426.0,5.99,mm,0.54,kg,14.16,eur,4.0,True
214,Acura Chile R1849,3,7,electrical ring,2,Acura,Chile,426.0,6.79,mm,0.9,kg,12.24,eur,3.5,True
215,Toyota Germany R28833,3,7,electrical ring,2,Toyota,Germany,327.0,6.85,mm,0.83,kg,13.21,eur,4.5,True
216,Benz India R12069,3,7,electrical ring,2,Benz,India,491.0,5.36,mm,0.53,kg,10.03,eur,4.0,True
217,Volkswagen India R39508,3,7,electrical ring,2,Volkswagen,India,414.0,6.63,mm,0.5,kg,22.03,eur,5.0,True
218,Benz Netherlands R28085,3,7,electrical ring,2,Benz,Netherlands,352.0,5.33,mm,0.5,kg,17.08,eur,4.0,True
219,Ferrari Netherlands R25806,3,7,electrical ring,2,Ferrari,Netherlands,401.0,6.99,mm,0.59,kg,24.65,eur,5.0,True
220,GMC Germany R11485,3,7,electrical ring,2,GMC,Germany,479.0,6.94,mm,0.97,kg,15.47,eur,4.0,True
221,Jeep Germany R31563,3,7,electrical ring,2,Jeep,Germany,455.0,5.27,mm,0.58,kg,14.04,eur,3.0,True
222,Buick Norway R16830,3,7,electrical ring,2,Buick,Norway,350.0,5.49,mm,0.37,kg,19.09,eur,4.5,True
223,Lincoln Thailand R28431,3,7,electrical ring,2,Lincoln,Thailand,360.0,6.59,mm,0.98,kg,16.44,eur,3.5,True
224,Hyundai New Zealand R35674,3,7,electrical ring,2,Hyundai,New,494.0,6.02,mm,0.96,kg,17.91,eur,4.5,True
225,BYD Cuba R12897,3,7,electrical ring,2,BYD,Cuba,470.0,5.09,mm,0.83,kg,19.81,eur,4.0,True
226,Hyundai Canada R13878,3,7,electrical ring,2,Hyundai,Canada,353.0,6.91,mm,0.94,kg,15.9,eur,4.0,True
227,Daimler Canada R38172,3,7,electrical ring,2,Daimler,Canada,330.0,6.16,mm,0.34,kg,19.59,eur,4.5,True
228,BMW Sweden R8183,3,7,electrical ring,2,BMW,Sweden,330.0,6.72,mm,0.24,kg,22.38,eur,3.5,True
229,BYD Germany R2852,3,7,electrical ring,2,BYD,Germany,338.0,5.72,mm,0.7,kg,17.86,eur,4.5,True
230,KTM France R35211,3,7,electrical ring,2,KTM,France,328.0,6.35,mm,0.76,kg,22.53,eur,3.5,True
231,Ford Russia R1156,3,7,electrical ring,2,Ford,Russia,493.0,6.33,mm,0.53,kg,21.11,eur,3.5,True
232,Acura Russia R30577,3,7,electrical ring,2,Acura,Russia,463.0,6.09,mm,0.6,kg,15.19,eur,3.0,True
233,Mercedes Russia R1583,3,7,electrical ring,2,Mercedes,Russia,330.0,5.3,mm,0.46,kg,24.8,eur,4.0,True
234,Daimler China R21565,3,7,electrical ring,2,Daimler,China,465.0,5.22,mm,0.66,kg,10.33,eur,4.0,True
235,Benz Turkey R9993,3,7,electrical ring,2,Benz,Turkey,346.0,5.71,mm,0.44,kg,23.69,eur,3.5,True
236,Honda Denmark R15367,3,7,electrical ring,2,Honda,Denmark,454.0,6.22,mm,0.49,kg,20.41,eur,3.5,True
237,Tesla Germany R29629,3,7,electrical ring,2,Tesla,Germany,378.0,6.01,mm,0.71,kg,14.42,eur,3.5,True
238,GMC Italy R3252,3,7,electrical ring,2,GMC,Italy,448.0,5.12,mm,0.29,kg,11.9,eur,3.0,True
239,Daimler Netherlands R8282,3,7,electrical ring,2,Daimler,Netherlands,370.0,5.06,mm,0.84,kg,15.17,eur,4.5,True
240,Mercedes Switzerland R9240,3,7,electrical ring,2,Mercedes,Switzerland,380.0,5.05,mm,0.76,kg,10.57,eur,3.0,True
241,BYD India R13668,3,7,electrical ring,2,BYD,India,461.0,5.86,mm,0.66,kg,17.32,eur,3.5,True
242,KTM Turkey R20368,3,7,electrical ring,2,KTM,Turkey,463.0,5.32,mm,0.52,kg,18.22,eur,5.0,True
243,BYD Italy R5545,3,7,electrical ring,2,BYD,Italy,499.0,6.11,mm,0.34,kg,17.6,eur,4.0,True
244,GMC Egypt R4067,3,7,electrical ring,2,GMC,Egypt,328.0,6.18,mm,0.83,kg,18.82,eur,4.0,True
245,Tesla Cuba R5393,3,7,electrical ring,2,Tesla,Cuba,433.0,6.72,mm,0.85,kg,11.98,eur,4.5,True
246,BMW USA R7933,3,7,electrical ring,2,BMW,USA,365.0,6.35,mm,0.91,kg,12.93,eur,4.0,True
247,KTM Chile R1744,3,7,electrical ring,2,KTM,Chile,490.0,6.15,mm,0.82,kg,18.22,eur,3.5,True
248,Tesla France R37912,3,7,electrical ring,2,Tesla,France,413.0,5.29,mm,0.51,kg,24.79,eur,4.0,True
249,Acura India R18728,3,7,electrical ring,2,Acura,India,410.0,6.64,mm,0.23,kg,17.39,eur,4.0,True
250,Buick Russia R7946,3,7,electrical ring,2,Buick,Russia,345.0,6.33,mm,0.31,kg,22.99,eur,5.0,True
251,Hyundai Thailand R1562,3,7,electrical ring,2,Hyundai,Thailand,359.0,5.86,mm,0.78,kg,20.37,eur,3.0,True
252,Volvo Italy R10837,3,7,electrical ring,2,Volvo,Italy,445.0,6.99,mm,0.46,kg,14.95,eur,4.0,True
253,BYD Thailand R1898,3,7,electrical ring,2,BYD,Thailand,409.0,5.85,mm,0.81,kg,17.14,eur,4.0,True
254,BYD Belgium R28278,3,7,electrical ring,2,BYD,Belgium,314.0,5.36,mm,0.22,kg,15.05,eur,4.0,True
255,Jeep Belgium R20241,3,7,electrical ring,2,Jeep,Belgium,448.0,5.17,mm,0.96,kg,23.68,eur,4.0,True
256,KTM Austria R22452,3,7,electrical ring,2,KTM,Austria,482.0,5.11,mm,0.82,kg,16.95,eur,4.5,True
257,Buick Thailand R27978,3,7,electrical ring,2,Buick,Thailand,380.0,5.81,mm,0.38,kg,21.57,eur,4.5,True
258,Buick Canada R16480,3,7,electrical ring,2,Buick,Canada,430.0,6.63,mm,0.49,kg,19.91,eur,4.0,True
259,Lincoln Indonesia R20788,3,7,electrical ring,2,Lincoln,Indonesia,394.0,6.2,mm,0.35,kg,16.96,eur,4.5,True
260,BMW France R28117,3,7,electrical ring,2,BMW,France,346.0,5.61,mm,0.49,kg,21.47,eur,4.0,True
261,Benz USA R29302,3,7,electrical ring,2,Benz,USA,328.0,5.02,mm,0.55,kg,24.27,eur,3.5,True
262,Jeep USA R15299,3,7,electrical ring,2,Jeep,USA,382.0,5.27,mm,0.63,kg,17.27,eur,3.0,True
263,Benz France R10515,3,7,electrical ring,2,Benz,France,352.0,6.16,mm,0.84,kg,16.86,eur,3.0,True
264,Ford Egypt R14407,3,7,electrical ring,2,Ford,Egypt,304.0,5.4,mm,0.3,kg,11.74,eur,4.0,True
265,Toyota India R8184,3,7,electrical ring,2,Toyota,India,491.0,5.1,mm,0.53,kg,22.16,eur,4.0,True
266,KTM New Zealand R3876,3,7,electrical ring,2,KTM,New,311.0,5.15,mm,0.99,kg,15.46,eur,3.5,True
267,Ford Norway R10229,3,7,electrical ring,2,Ford,Norway,341.0,6.16,mm,0.96,kg,12.25,eur,3.5,True
268,Hyundai Switzerland R32616,3,7,electrical ring,2,Hyundai,Switzerland,356.0,5.77,mm,0.41,kg,16.44,eur,4.5,True
269,Buick Turkey R35102,3,7,electrical ring,2,Buick,Turkey,472.0,5.02,mm,0.7,kg,15.13,eur,4.0,True
270,Volkswagen Belgium R32533,3,7,electrical ring,2,Volkswagen,Belgium,424.0,5.78,mm,0.49,kg,14.37,eur,4.5,True
271,Benz Germany R34641,3,7,electrical ring,2,Benz,Germany,399.0,5.67,mm,0.35,kg,11.53,eur,4.0,True
272,Ferrari Austria R18165,3,7,electrical ring,2,Ferrari,Austria,493.0,5.21,mm,0.29,kg,11.08,eur,4.0,True
273,Lincoln China R16156,3,7,electrical ring,2,Lincoln,China,330.0,6.1,mm,0.24,kg,24.9,eur,3.0,True
274,Tesla India R33124,3,7,electrical ring,2,Tesla,India,444.0,5.48,mm,0.25,kg,18.31,eur,4.5,True
275,GMC Romania R36725,3,7,electrical ring,2,GMC,Romania,379.0,5.05,mm,0.28,kg,10.36,eur,4.5,True
276,Volvo Thailand R21236,3,7,electrical ring,2,Volvo,Thailand,468.0,6.39,mm,0.22,kg,22.18,eur,3.0,True
277,Volvo Indonesia R39227,3,7,electrical ring,2,Volvo,Indonesia,462.0,6.2,mm,0.81,kg,17.29,eur,5.0,True
278,Acura Brazil R35933,3,7,electrical ring,2,Acura,Brazil,374.0,6.33,mm,0.71,kg,19.15,eur,5.0,True
279,Ford Italy R20430,3,7,electrical ring,2,Ford,Italy,424.0,5.38,mm,0.89,kg,11.0,eur,4.5,True
280,BYD Canada R21687,3,7,electrical ring,2,BYD,Canada,470.0,5.67,mm,0.43,kg,24.71,eur,3.0,True
281,BYD China R36209,3,7,electrical ring,2,BYD,China,425.0,5.07,mm,0.44,kg,11.55,eur,4.0,True
282,GMC Switzerland R16963,3,7,electrical ring,2,GMC,Switzerland,386.0,6.65,mm,0.93,kg,19.54,eur,4.5,True
283,Jeep Cuba R35431,3,7,electrical ring,2,Jeep,Cuba,404.0,5.87,mm,0.99,kg,23.96,eur,5.0,True
284,Tesla Denmark R34941,3,7,electrical ring,2,Tesla,Denmark,303.0,5.07,mm,0.76,kg,10.03,eur,4.0,True
285,Lincoln India R38091,3,7,electrical ring,2,Lincoln,India,468.0,6.68,mm,0.99,kg,21.26,eur,3.0,True
286,Mercedes Mexico R34259,3,7,electrical ring,2,Mercedes,Mexico,341.0,6.14,mm,0.9,kg,24.31,eur,4.5,True
287,Volkswagen Korea R31219,3,7,electrical ring,2,Volkswagen,Korea,394.0,5.4,mm,0.48,kg,18.68,eur,4.0,True
288,Hyundai Japan R7583,3,7,electrical ring,2,Hyundai,Japan,414.0,6.82,mm,0.73,kg,22.98,eur,4.5,True
289,Buick Austria R39431,3,7,electrical ring,2,Buick,Austria,439.0,6.61,mm,0.85,kg,20.87,eur,4.5,True
290,Mercedes France R2900,3,7,electrical ring,2,Mercedes,France,326.0,6.9,mm,0.61,kg,15.91,eur,3.5,True
291,Volvo Italy R35514,3,7,electrical ring,2,Volvo,Italy,385.0,5.24,mm,0.68,kg,22.83,eur,4.0,True
292,BMW Mexico R33102,3,7,electrical ring,2,BMW,Mexico,477.0,5.49,mm,0.93,kg,21.31,eur,5.0,True
293,Toyota France R17615,3,7,electrical ring,2,Toyota,France,333.0,6.87,mm,0.6,kg,14.94,eur,4.0,True
294,BYD Italy R13898,3,7,electrical ring,2,BYD,Italy,494.0,6.4,mm,0.25,kg,10.38,eur,5.0,True
295,Honda Mexico R34499,3,7,electrical ring,2,Honda,Mexico,362.0,5.57,mm,0.65,kg,18.57,eur,4.5,True
296,Acura China R27042,3,7,electrical ring,2,Acura,China,302.0,5.4,mm,0.27,kg,17.91,eur,3.5,True
297,Daimler Japan R37420,3,7,electrical ring,2,Daimler,Japan,391.0,5.68,mm,0.57,kg,10.43,eur,3.0,True
298,Hyundai Norway R34801,3,7,electrical ring,2,Hyundai,Norway,367.0,5.11,mm,0.84,kg,17.55,eur,5.0,True
299,BYD Germany R31585,3,7,electrical ring,2,BYD,Germany,448.0,5.48,mm,0.25,kg,14.16,eur,3.5,True
300,Acura New Zealand R27588,3,7,electrical ring,2,Acura,New,477.0,5.75,mm,0.21,kg,16.15,eur,4.0,True
301,Mercedes New Zealand R5465,3,7,electrical ring,2,Mercedes,New,454.0,5.78,mm,0.48,kg,20.97,eur,4.0,True
302,Volvo Romania R19359,3,7,electrical ring,2,Volvo,Romania,371.0,6.19,mm,0.65,kg,18.18,eur,4.0,True
303,Jeep Netherlands R29356,3,7,electrical ring,2,Jeep,Netherlands,412.0,5.7,mm,0.61,kg,17.98,eur,4.5,True
304,BYD Norway R35934,3,7,electrical ring,2,BYD,Norway,357.0,5.22,mm,0.38,kg,16.1,eur,4.5,True
305,Lincoln USA R13465,3,7,electrical ring,2,Lincoln,USA,478.0,5.45,mm,0.36,kg,17.04,eur,3.0,True
306,Buick New Zealand R17415,3,7,electrical ring,2,Buick,New,306.0,6.32,mm,0.51,kg,16.84,eur,3.5,True
307,Benz Indonesia R34743,3,7,electrical ring,2,Benz,Indonesia,370.0,6.52,mm,0.33,kg,14.11,eur,5.0,True
308,BYD Belgium R15819,3,7,electrical ring,2,BYD,Belgium,465.0,6.05,mm,0.3,kg,16.61,eur,3.0,True
309,Ford Japan R20831,3,7,electrical ring,2,Ford,Japan,364.0,5.92,mm,0.81,kg,19.16,eur,4.0,True
310,Tesla Italy R17147,3,7,electrical ring,2,Tesla,Italy,361.0,5.64,mm,0.87,kg,20.93,eur,5.0,True
311,Hyundai Sweden R30689,3,7,electrical ring,2,Hyundai,Sweden,343.0,5.04,mm,0.55,kg,17.73,eur,4.0,True
312,Ferrari Norway R10329,3,7,electrical ring,2,Ferrari,Norway,372.0,5.45,mm,0.49,kg,17.98,eur,5.0,True
313,Buick Switzerland R25477,3,7,electrical ring,2,Buick,Switzerland,452.0,5.63,mm,0.58,kg,23.26,eur,5.0,True
314,Benz Japan R1411,3,7,electrical ring,2,Benz,Japan,326.0,6.78,mm,0.45,kg,18.93,eur,3.5,True
315,Acura India R1263,3,7,electrical ring,2,Acura,India,484.0,6.07,mm,0.82,kg,21.11,eur,3.5,True
316,Lincoln Norway R29049,3,7,electrical ring,2,Lincoln,Norway,407.0,6.92,mm,0.89,kg,11.98,eur,4.5,True
317,Volkswagen China R8982,3,7,electrical ring,2,Volkswagen,China,322.0,5.21,mm,0.25,kg,21.64,eur,4.5,True
318,Tesla Egypt R36752,3,7,electrical ring,2,Tesla,Egypt,425.0,6.22,mm,0.44,kg,22.73,eur,4.0,True
319,Ford Austria R17787,3,7,electrical ring,2,Ford,Austria,308.0,6.8,mm,0.98,kg,16.26,eur,4.5,True
320,BMW India R12426,3,7,electrical ring,2,BMW,India,329.0,5.46,mm,0.42,kg,14.19,eur,3.5,True
321,Volkswagen Netherlands R28787,3,7,electrical ring,2,Volkswagen,Netherlands,387.0,6.76,mm,0.79,kg,15.17,eur,5.0,True
322,Toyota Netherlands R39136,3,7,electrical ring,2,Toyota,Netherlands,412.0,5.13,mm,0.85,kg,20.43,eur,4.5,True
323,Honda Cuba R8998,3,7,electrical ring,2,Honda,Cuba,424.0,6.53,mm,0.93,kg,14.16,eur,4.0,True
324,BMW Russia R6919,3,7,electrical ring,2,BMW,Russia,364.0,5.3,mm,0.95,kg,11.56,eur,4.5,True
325,Daimler New Zealand R36102,3,7,electrical ring,2,Daimler,New,309.0,6.65,mm,0.58,kg,17.8,eur,4.0,True
326,Ford Norway R32775,3,7,electrical ring,2,Ford,Norway,334.0,5.36,mm,0.97,kg,17.66,eur,3.0,True
327,BMW France R9062,3,7,electrical ring,2,BMW,France,494.0,6.37,mm,0.88,kg,18.72,eur,5.0,True
328,Daimler Thailand R1267,3,7,electrical ring,2,Daimler,Thailand,344.0,5.74,mm,0.71,kg,21.74,eur,3.5,True
329,Ford Turkey R25305,3,7,electrical ring,2,Ford,Turkey,315.0,6.45,mm,0.72,kg,16.98,eur,5.0,True
330,Daimler Mexico R14090,3,7,electrical ring,2,Daimler,Mexico,415.0,6.35,mm,0.76,kg,14.2,eur,5.0,True
331,Hyundai Mexico R16428,3,7,electrical ring,2,Hyundai,Mexico,487.0,6.28,mm,0.42,kg,15.53,eur,5.0,True
332,BMW China R38542,3,7,electrical ring,2,BMW,China,362.0,5.06,mm,0.77,kg,22.13,eur,3.5,True
333,Honda Korea R33754,3,7,electrical ring,2,Honda,Korea,401.0,5.06,mm,0.76,kg,23.11,eur,3.5,True
334,Jeep New Zealand R39499,3,7,electrical ring,2,Jeep,New,419.0,6.78,mm,0.26,kg,17.29,eur,5.0,True
335,Honda USA R19991,3,7,electrical ring,2,Honda,USA,495.0,6.81,mm,0.45,kg,20.97,eur,5.0,True
336,BMW Indonesia R35466,3,7,electrical ring,2,BMW,Indonesia,329.0,6.16,mm,0.25,kg,10.13,eur,3.5,True
337,Buick Cuba R23767,3,7,electrical ring,2,Buick,Cuba,459.0,6.8,mm,0.87,kg,18.63,eur,4.0,True
338,Honda France R2675,3,7,electrical ring,2,Honda,France,437.0,6.5,mm,0.9,kg,10.64,eur,5.0,True
339,Ferrari Indonesia R33112,3,7,electrical ring,2,Ferrari,Indonesia,445.0,6.76,mm,0.81,kg,23.0,eur,4.5,True
340,Hyundai Egypt R33595,3,7,electrical ring,2,Hyundai,Egypt,403.0,6.84,mm,0.42,kg,14.73,eur,4.0,True
341,Lincoln Chile R21005,3,7,electrical ring,2,Lincoln,Chile,422.0,5.77,mm,0.21,kg,17.1,eur,3.5,True
342,Acura Mexico R32243,3,7,electrical ring,2,Acura,Mexico,495.0,5.61,mm,0.31,kg,19.73,eur,4.0,True
343,Lincoln Turkey R37733,3,7,electrical ring,2,Lincoln,Turkey,336.0,5.57,mm,0.41,kg,18.64,eur,3.5,True
344,Ford New Zealand R4880,3,7,electrical ring,2,Ford,New,450.0,6.17,mm,0.38,kg,10.22,eur,3.5,True
345,Buick Norway R10952,3,7,electrical ring,2,Buick,Norway,396.0,6.92,mm,0.85,kg,18.91,eur,4.0,True
346,Honda Cuba R30192,3,7,electrical ring,2,Honda,Cuba,422.0,6.43,mm,0.45,kg,23.47,eur,4.0,True
347,Toyota Chile R13549,3,7,electrical ring,2,Toyota,Chile,485.0,6.49,mm,0.54,kg,22.46,eur,4.0,True
348,Benz Austria R31049,3,7,electrical ring,2,Benz,Austria,482.0,6.55,mm,0.99,kg,17.87,eur,5.0,True
349,Honda Romania R39134,3,7,electrical ring,2,Honda,Romania,494.0,6.01,mm,0.84,kg,15.11,eur,5.0,True
350,Mercedes France R27013,3,7,electrical ring,2,Mercedes,France,404.0,6.2,mm,0.69,kg,20.31,eur,4.0,True
351,Hyundai Germany R38247,3,7,electrical ring,2,Hyundai,Germany,450.0,5.99,mm,0.86,kg,20.24,eur,3.5,True
352,Toyota Turkey R6537,3,7,electrical ring,2,Toyota,Turkey,314.0,5.39,mm,0.84,kg,19.95,eur,3.5,True
353,BYD Korea R22698,3,7,electrical ring,2,BYD,Korea,408.0,5.43,mm,0.24,kg,14.89,eur,3.0,True
354,KTM China R12047,3,7,electrical ring,2,KTM,China,392.0,6.34,mm,0.85,kg,11.03,eur,3.5,True
355,Mercedes Germany R26138,3,7,electrical ring,2,Mercedes,Germany,325.0,6.92,mm,0.9,kg,24.2,eur,3.0,True
356,Honda Belgium R15522,3,7,electrical ring,2,Honda,Belgium,316.0,6.51,mm,0.38,kg,14.22,eur,3.5,True
357,Mercedes New Zealand R22237,3,7,electrical ring,2,Mercedes,New,493.0,6.68,mm,0.92,kg,13.06,eur,4.5,True
358,Daimler Canada R12188,3,7,electrical ring,2,Daimler,Canada,413.0,6.64,mm,0.6,kg,13.77,eur,4.5,True
359,Buick Denmark R20970,3,7,electrical ring,2,Buick,Denmark,359.0,5.51,mm,0.27,kg,16.97,eur,4.5,True
360,BMW Romania R39925,3,7,electrical ring,2,BMW,Romania,473.0,6.37,mm,0.54,kg,19.0,eur,4.5,True
361,BYD Cuba R26998,3,7,electrical ring,2,BYD,Cuba,319.0,5.01,mm,0.32,kg,21.46,eur,3.5,True
362,Hyundai Norway R38944,3,7,electrical ring,2,Hyundai,Norway,338.0,5.89,mm,0.87,kg,12.31,eur,3.5,True
363,KTM Austria R1490,3,7,electrical ring,2,KTM,Austria,340.0,5.24,mm,0.61,kg,13.09,eur,4.5,True
364,Toyota Italy R31189,3,7,electrical ring,2,Toyota,Italy,491.0,5.06,mm,0.56,kg,22.56,eur,3.0,True
365,Hyundai Japan R1706,3,7,electrical ring,2,Hyundai,Japan,455.0,6.66,mm,0.54,kg,19.78,eur,4.0,True
366,Jeep Austria R2338,3,7,electrical ring,2,Jeep,Austria,324.0,6.28,mm,0.5,kg,12.97,eur,3.5,True
367,BMW Korea R10635,3,7,electrical ring,2,BMW,Korea,435.0,6.2,mm,0.5,kg,16.87,eur,4.0,True
368,Mercedes Canada R1126,3,7,electrical ring,2,Mercedes,Canada,413.0,5.04,mm,0.78,kg,12.1,eur,4.0,True
369,Volvo Switzerland R17031,3,7,electrical ring,2,Volvo,Switzerland,437.0,6.4,mm,0.72,kg,23.24,eur,4.5,True
370,Acura Netherlands R19789,3,7,electrical ring,2,Acura,Netherlands,442.0,5.81,mm,0.86,kg,10.45,eur,5.0,True
371,Buick France R36093,3,7,electrical ring,2,Buick,France,343.0,5.87,mm,0.71,kg,11.46,eur,3.5,True
372,Honda New Zealand R39655,3,7,electrical ring,2,Honda,New,451.0,5.14,mm,0.97,kg,15.22,eur,5.0,True
373,Acura France R24167,3,7,electrical ring,2,Acura,France,430.0,6.49,mm,0.73,kg,24.11,eur,5.0,True
374,Hyundai Chile R6093,3,7,electrical ring,2,Hyundai,Chile,405.0,5.47,mm,0.66,kg,13.01,eur,4.0,True
375,Lincoln Belgium R5411,3,7,electrical ring,2,Lincoln,Belgium,419.0,5.38,mm,0.84,kg,17.45,eur,5.0,True
376,Toyota Romania R19226,3,7,electrical ring,2,Toyota,Romania,315.0,6.41,mm,0.65,kg,22.65,eur,4.0,True
377,Volvo Romania R4490,3,7,electrical ring,2,Volvo,Romania,462.0,6.54,mm,0.54,kg,15.65,eur,3.5,True
378,Toyota Turkey R10649,3,7,electrical ring,2,Toyota,Turkey,492.0,5.18,mm,0.86,kg,18.74,eur,4.5,True
379,Hyundai Sweden R24625,3,7,electrical ring,2,Hyundai,Sweden,433.0,6.34,mm,0.69,kg,23.08,eur,3.5,True
380,Buick Norway R34690,3,7,electrical ring,2,Buick,Norway,478.0,6.61,mm,0.57,kg,21.91,eur,4.0,True
381,Benz Austria R39059,3,7,electrical ring,2,Benz,Austria,421.0,6.28,mm,0.96,kg,14.14,eur,3.5,True
382,KTM China R20837,3,7,electrical ring,2,KTM,China,495.0,5.01,mm,0.82,kg,11.62,eur,4.5,True
383,BYD Turkey R13408,3,7,electrical ring,2,BYD,Turkey,463.0,6.81,mm,0.75,kg,16.13,eur,4.5,True
384,GMC France R36836,3,7,electrical ring,2,GMC,France,374.0,6.37,mm,0.94,kg,23.17,eur,4.5,True
385,Honda India R13155,3,7,electrical ring,2,Honda,India,308.0,5.18,mm,0.46,kg,12.32,eur,3.5,True
386,GMC Cuba R21062,3,7,electrical ring,2,GMC,Cuba,365.0,6.86,mm,0.27,kg,24.8,eur,5.0,True
387,KTM Turkey R8371,3,7,electrical ring,2,KTM,Turkey,326.0,5.5,mm,0.29,kg,17.53,eur,4.0,True
388,Ford Austria R18213,3,7,electrical ring,2,Ford,Austria,431.0,5.18,mm,0.26,kg,24.05,eur,4.0,True
389,Volkswagen China R10428,3,7,electrical ring,2,Volkswagen,China,427.0,6.97,mm,0.66,kg,22.14,eur,4.5,True
390,Ford Austria R25316,3,7,electrical ring,2,Ford,Austria,382.0,6.75,mm,0.57,kg,11.48,eur,4.5,True
391,GMC Mexico R33785,3,7,electrical ring,2,GMC,Mexico,464.0,6.91,mm,0.71,kg,21.88,eur,4.5,True
392,Tesla Sweden R9058,3,7,electrical ring,2,Tesla,Sweden,402.0,6.05,mm,0.68,kg,23.67,eur,3.0,True
393,Benz Mexico R14444,3,7,electrical ring,2,Benz,Mexico,416.0,6.08,mm,0.77,kg,22.73,eur,5.0,True
394,Lincoln Turkey R28292,3,7,electrical ring,2,Lincoln,Turkey,378.0,6.26,mm,0.88,kg,11.93,eur,4.5,True
395,Ford Germany R19101,3,7,electrical ring,2,Ford,Germany,449.0,5.91,mm,0.97,kg,21.11,eur,5.0,True
396,Honda Mexico R1523,3,7,electrical ring,2,Honda,Mexico,329.0,5.57,mm,0.78,kg,16.81,eur,4.5,True
397,Lincoln New Zealand R4709,3,7,electrical ring,2,Lincoln,New,410.0,5.64,mm,0.66,kg,24.76,eur,4.0,True
398,KTM Egypt R3001,3,7,electrical ring,2,KTM,Egypt,368.0,5.59,mm,0.36,kg,13.81,eur,4.5,True
399,Hyundai Korea R23350,3,7,electrical ring,2,Hyundai,Korea,498.0,6.19,mm,0.98,kg,20.88,eur,4.0,True
400,Tesla Brazil R23054,3,7,electrical ring,2,Tesla,Brazil,493.0,6.55,mm,0.33,kg,24.78,eur,4.5,True
401,Tesla Switzerland R4594,3,7,electrical ring,2,Tesla,Switzerland,428.0,6.34,mm,0.86,kg,22.74,eur,5.0,True
402,GMC Germany R21783,3,7,electrical ring,2,GMC,Germany,455.0,6.48,mm,0.35,kg,17.2,eur,3.5,True
403,Hyundai India R8572,3,7,electrical ring,2,Hyundai,India,327.0,6.84,mm,0.75,kg,22.81,eur,4.0,True
404,Ferrari Austria R31499,3,7,electrical ring,2,Ferrari,Austria,479.0,5.44,mm,1.0,kg,17.77,eur,3.5,True
405,Honda Denmark R9311,3,7,electrical ring,2,Honda,Denmark,323.0,6.81,mm,0.32,kg,18.4,eur,4.0,True
406,Buick Indonesia R37528,3,7,electrical ring,2,Buick,Indonesia,479.0,5.47,mm,0.48,kg,22.05,eur,3.5,True
407,Ferrari Mexico R6083,3,7,electrical ring,2,Ferrari,Mexico,315.0,6.73,mm,0.63,kg,13.3,eur,5.0,True
408,BYD France R30597,3,7,electrical ring,2,BYD,France,426.0,6.32,mm,0.4,kg,17.45,eur,4.0,True
409,Ferrari Cuba R33342,3,7,electrical ring,2,Ferrari,Cuba,315.0,5.69,mm,0.57,kg,20.61,eur,3.5,True
410,BMW Italy R38778,3,7,electrical ring,2,BMW,Italy,480.0,6.3,mm,0.53,kg,18.26,eur,3.0,True
411,Tesla USA R19381,3,7,electrical ring,2,Tesla,USA,362.0,6.58,mm,0.85,kg,18.65,eur,4.5,True
412,Benz India R20935,3,7,electrical ring,2,Benz,India,378.0,5.56,mm,0.54,kg,17.45,eur,3.0,True
413,Mercedes Cuba R16806,3,7,electrical ring,2,Mercedes,Cuba,339.0,6.71,mm,0.66,kg,18.0,eur,3.0,True
414,Ferrari India R24279,3,7,electrical ring,2,Ferrari,India,482.0,5.74,mm,0.32,kg,20.47,eur,3.5,True
415,Volvo Egypt R11824,3,7,electrical ring,2,Volvo,Egypt,455.0,6.23,mm,0.93,kg,19.65,eur,3.5,True
416,Toyota Belgium R28980,3,7,electrical ring,2,Toyota,Belgium,429.0,6.2,mm,0.31,kg,21.09,eur,5.0,True
417,Toyota Denmark R17431,3,7,electrical ring,2,Toyota,Denmark,438.0,6.41,mm,0.68,kg,17.32,eur,4.0,True
418,Mercedes Romania R17377,3,7,electrical ring,2,Mercedes,Romania,315.0,6.72,mm,0.97,kg,13.09,eur,4.0,True
419,Daimler Indonesia R23875,3,7,electrical ring,2,Daimler,Indonesia,404.0,5.09,mm,0.26,kg,18.25,eur,4.5,True
420,Tesla Thailand R28499,3,7,electrical ring,2,Tesla,Thailand,428.0,6.72,mm,0.27,kg,11.95,eur,4.5,True
421,GMC USA R15459,3,7,electrical ring,2,GMC,USA,461.0,6.66,mm,0.72,kg,17.0,eur,4.5,True
422,Toyota Cuba R23425,3,7,electrical ring,2,Toyota,Cuba,417.0,6.98,mm,0.65,kg,11.16,eur,3.5,True
423,Hyundai Cuba R7162,3,7,electrical ring,2,Hyundai,Cuba,432.0,6.65,mm,0.65,kg,23.4,eur,3.5,True
424,BMW China R15696,3,7,electrical ring,2,BMW,China,390.0,6.51,mm,0.31,kg,14.0,eur,4.5,True
425,Jeep Korea R38515,3,7,electrical ring,2,Jeep,Korea,471.0,5.96,mm,0.22,kg,11.18,eur,5.0,True
426,Ferrari Romania R11219,3,7,electrical ring,2,Ferrari,Romania,435.0,6.33,mm,0.85,kg,22.58,eur,3.5,True
427,Benz Turkey R35765,3,7,electrical ring,2,Benz,Turkey,363.0,5.12,mm,0.29,kg,16.45,eur,3.5,True
