material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,power,voltage,current,price,currency,rank,is leaf
189,Ford Turkey F1075,3,6,alternator fan,2,Ford,Turkey,259.0,589.4,mm,1.57,kg,36,12,3.0,99.77,eur,5.0,True
190,Honda Denmark F10851,3,6,alternator fan,2,Honda,Denmark,337.0,515.95,mm,2.29,kg,36,12,3.0,89.62,eur,4.5,True
191,Lincoln Thailand F11609,3,6,alternator fan,2,Lincoln,Thailand,272.0,575.33,mm,2.0,kg,36,12,2.5,120.42,eur,4.0,True
192,Tesla Japan F18938,3,6,alternator fan,2,Tesla,Japan,253.0,575.56,mm,2.44,kg,36,12,2.5,145.76,eur,3.0,True
193,BYD Belgium F2516,3,6,alternator fan,2,BYD,Belgium,253.0,536.76,mm,2.23,kg,24,12,3.0,114.16,eur,3.0,True
194,GMC New Zealand F18104,3,6,alternator fan,2,GMC,New,349.0,588.74,mm,1.57,kg,24,12,3.0,87.49,eur,3.5,True
195,BYD Indonesia F17267,3,6,alternator fan,2,BYD,Indonesia,319.0,584.99,mm,2.45,kg,36,12,3.0,114.94,eur,4.0,True
196,BYD Japan F7662,3,6,alternator fan,2,BYD,Japan,300.0,551.2,mm,1.52,kg,24,12,2.5,102.92,eur,4.0,True
197,Ferrari Mexico F19095,3,6,alternator fan,2,Ferrari,Mexico,281.0,552.64,mm,1.23,kg,24,12,2.5,115.93,eur,4.0,True
198,Mercedes Netherlands F14051,3,6,alternator fan,2,Mercedes,Netherlands,260.0,597.28,mm,2.81,kg,24,12,2.5,116.83,eur,4.0,True
199,Benz USA F21652,3,6,alternator fan,2,Benz,USA,331.0,570.02,mm,1.4,kg,36,12,3.0,77.85,eur,4.5,True
200,Buick India F15440,3,6,alternator fan,2,Buick,India,276.0,567.6,mm,2.39,kg,36,12,3.0,91.43,eur,3.0,True
201,Jeep Japan F18198,3,6,alternator fan,2,Jeep,Japan,261.0,580.53,mm,1.37,kg,24,12,3.0,139.13,eur,3.5,True
202,Daimler Turkey F7219,3,6,alternator fan,2,Daimler,Turkey,337.0,525.45,mm,2.67,kg,36,12,2.5,104.83,eur,3.5,True
203,Daimler Korea F32222,3,6,alternator fan,2,Daimler,Korea,309.0,596.61,mm,2.01,kg,24,12,3.0,111.19,eur,3.5,True
204,Hyundai New Zealand F16132,3,6,alternator fan,2,Hyundai,New,325.0,513.7,mm,2.57,kg,24,12,2.5,96.01,eur,4.5,True
205,Lincoln Mexico F15573,3,6,alternator fan,2,Lincoln,Mexico,289.0,554.02,mm,1.69,kg,36,12,3.0,102.01,eur,5.0,True
206,Jeep Belgium F12957,3,6,alternator fan,2,Jeep,Belgium,334.0,596.31,mm,2.22,kg,24,12,3.0,149.52,eur,3.5,True
207,Tesla Sweden F21617,3,6,alternator fan,2,Tesla,Sweden,340.0,544.83,mm,2.47,kg,36,12,2.5,125.11,eur,4.0,True
208,Ford Canada F26951,3,6,alternator fan,2,Ford,Canada,333.0,564.96,mm,2.88,kg,24,12,2.5,128.84,eur,3.5,True
209,Mercedes Brazil F24616,3,6,alternator fan,2,Mercedes,Brazil,292.0,545.57,mm,2.63,kg,24,12,2.5,104.11,eur,3.5,True
210,KTM Netherlands F21417,3,6,alternator fan,2,KTM,Netherlands,250.0,596.75,mm,1.71,kg,24,12,3.0,90.04,eur,3.5,True
211,Tesla Turkey F2565,3,6,alternator fan,2,Tesla,Turkey,310.0,551.91,mm,1.39,kg,36,12,3.0,97.95,eur,5.0,True
212,Hyundai Belgium F10633,3,6,alternator fan,2,Hyundai,Belgium,284.0,552.97,mm,2.42,kg,24,12,3.0,106.58,eur,4.5,True
213,BYD Indonesia F16217,3,6,alternator fan,2,BYD,Indonesia,262.0,505.1,mm,2.07,kg,36,12,3.0,146.57,eur,3.5,True
214,Lincoln Belgium F36702,3,6,alternator fan,2,Lincoln,Belgium,298.0,597.88,mm,2.9,kg,24,12,2.5,98.21,eur,4.5,True
215,Hyundai Mexico F4606,3,6,alternator fan,2,Hyundai,Mexico,313.0,521.09,mm,1.48,kg,24,12,2.5,90.71,eur,4.5,True
216,Hyundai Egypt F2015,3,6,alternator fan,2,Hyundai,Egypt,327.0,521.9,mm,2.02,kg,24,12,3.0,111.18,eur,3.5,True
217,Daimler Thailand F20146,3,6,alternator fan,2,Daimler,Thailand,264.0,566.1,mm,2.88,kg,24,12,3.0,134.36,eur,4.0,True
218,Buick New Zealand F13264,3,6,alternator fan,2,Buick,New,290.0,578.69,mm,2.09,kg,36,12,3.0,110.56,eur,4.0,True
219,BMW Brazil F6853,3,6,alternator fan,2,BMW,Brazil,285.0,539.3,mm,2.52,kg,24,12,3.0,119.06,eur,3.5,True
220,Buick Italy F7712,3,6,alternator fan,2,Buick,Italy,341.0,595.19,mm,2.55,kg,24,12,3.0,109.32,eur,5.0,True
221,Volkswagen Egypt F31307,3,6,alternator fan,2,Volkswagen,Egypt,253.0,571.98,mm,1.24,kg,24,12,2.5,136.75,eur,5.0,True
222,Lincoln Cuba F5139,3,6,alternator fan,2,Lincoln,Cuba,312.0,519.08,mm,1.7,kg,36,12,3.0,129.6,eur,4.5,True
223,Buick Romania F23415,3,6,alternator fan,2,Buick,Romania,319.0,558.28,mm,1.3,kg,36,12,3.0,131.4,eur,4.5,True
224,Mercedes Cuba F18477,3,6,alternator fan,2,Mercedes,Cuba,276.0,572.63,mm,2.88,kg,36,12,3.0,137.73,eur,4.5,True
225,Hyundai Norway F5388,3,6,alternator fan,2,Hyundai,Norway,254.0,578.24,mm,2.81,kg,24,12,3.0,87.79,eur,4.0,True
226,Ford Italy F4705,3,6,alternator fan,2,Ford,Italy,283.0,534.25,mm,2.57,kg,36,12,2.5,95.37,eur,3.5,True
227,Hyundai Austria F11336,3,6,alternator fan,2,Hyundai,Austria,323.0,546.43,mm,2.74,kg,36,12,2.5,99.57,eur,4.5,True
228,Tesla France F35877,3,6,alternator fan,2,Tesla,France,339.0,553.67,mm,1.4,kg,24,12,3.0,98.72,eur,4.5,True
229,BYD Austria F39533,3,6,alternator fan,2,BYD,Austria,310.0,574.36,mm,2.63,kg,24,12,2.5,116.43,eur,3.0,True
230,Buick Sweden F5300,3,6,alternator fan,2,Buick,Sweden,340.0,573.66,mm,1.33,kg,24,12,2.5,116.36,eur,3.0,True
231,Daimler USA F2086,3,6,alternator fan,2,Daimler,USA,311.0,552.54,mm,1.41,kg,36,12,3.0,93.33,eur,4.0,True
232,Ferrari India F21390,3,6,alternator fan,2,Ferrari,India,284.0,526.66,mm,2.54,kg,36,12,3.0,137.12,eur,4.0,True
233,Lincoln Canada F19993,3,6,alternator fan,2,Lincoln,Canada,264.0,523.22,mm,1.65,kg,36,12,3.0,144.01,eur,4.0,True
234,Acura Canada F27265,3,6,alternator fan,2,Acura,Canada,254.0,592.35,mm,2.38,kg,24,12,3.0,100.49,eur,3.5,True
235,Jeep Russia F27653,3,6,alternator fan,2,Jeep,Russia,308.0,521.95,mm,2.15,kg,24,12,2.5,82.4,eur,4.5,True
236,GMC Switzerland F24528,3,6,alternator fan,2,GMC,Switzerland,291.0,564.43,mm,1.63,kg,24,12,2.5,84.2,eur,3.0,True
237,Honda Romania F18639,3,6,alternator fan,2,Honda,Romania,279.0,509.13,mm,1.54,kg,24,12,3.0,128.98,eur,4.5,True
238,BYD New Zealand F26532,3,6,alternator fan,2,BYD,New,299.0,569.52,mm,2.92,kg,24,12,2.5,111.18,eur,3.0,True
239,Benz Brazil F20412,3,6,alternator fan,2,Benz,Brazil,263.0,507.07,mm,1.11,kg,24,12,3.0,94.35,eur,4.5,True
240,Honda Germany F21836,3,6,alternator fan,2,Honda,Germany,330.0,566.43,mm,1.17,kg,36,12,3.0,87.62,eur,5.0,True
241,GMC Cuba F16766,3,6,alternator fan,2,GMC,Cuba,275.0,508.38,mm,2.24,kg,24,12,2.5,104.76,eur,3.5,True
242,Buick Sweden F16529,3,6,alternator fan,2,Buick,Sweden,288.0,567.56,mm,1.83,kg,24,12,3.0,81.29,eur,5.0,True
243,Jeep India F22878,3,6,alternator fan,2,Jeep,India,297.0,519.97,mm,2.45,kg,36,12,3.0,92.16,eur,4.5,True
244,Honda Norway F4181,3,6,alternator fan,2,Honda,Norway,315.0,562.66,mm,2.52,kg,36,12,3.0,81.41,eur,4.5,True
245,GMC China F36896,3,6,alternator fan,2,GMC,China,349.0,562.54,mm,2.38,kg,24,12,2.5,139.9,eur,4.0,True
246,Ford Belgium F28326,3,6,alternator fan,2,Ford,Belgium,300.0,501.74,mm,1.95,kg,24,12,2.5,80.15,eur,5.0,True
247,GMC India F4269,3,6,alternator fan,2,GMC,India,272.0,577.09,mm,1.47,kg,36,12,2.5,121.95,eur,3.5,True
248,Ferrari Netherlands F13697,3,6,alternator fan,2,Ferrari,Netherlands,341.0,520.31,mm,1.28,kg,36,12,2.5,85.06,eur,4.0,True
249,Acura Japan F4983,3,6,alternator fan,2,Acura,Japan,348.0,543.86,mm,1.72,kg,36,12,3.0,106.34,eur,4.0,True
250,Ford New Zealand F8709,3,6,alternator fan,2,Ford,New,338.0,533.0,mm,2.32,kg,24,12,2.5,81.6,eur,4.0,True
251,Buick Russia F19666,3,6,alternator fan,2,Buick,Russia,309.0,536.71,mm,1.66,kg,24,12,3.0,120.08,eur,3.0,True
252,Honda Egypt F5398,3,6,alternator fan,2,Honda,Egypt,336.0,535.13,mm,1.59,kg,36,12,3.0,115.07,eur,4.0,True
253,Honda Korea F18598,3,6,alternator fan,2,Honda,Korea,342.0,587.02,mm,1.03,kg,36,12,2.5,142.69,eur,3.5,True
254,KTM Denmark F37903,3,6,alternator fan,2,KTM,Denmark,323.0,513.12,mm,1.95,kg,36,12,3.0,91.59,eur,3.0,True
255,Buick Mexico F1136,3,6,alternator fan,2,Buick,Mexico,296.0,532.48,mm,2.01,kg,24,12,2.5,101.62,eur,5.0,True
256,BYD Russia F34129,3,6,alternator fan,2,BYD,Russia,322.0,524.98,mm,2.0,kg,24,12,2.5,148.83,eur,4.0,True
257,Toyota Canada F2242,3,6,alternator fan,2,Toyota,Canada,262.0,517.01,mm,2.49,kg,24,12,3.0,119.79,eur,5.0,True
258,BMW Italy F7781,3,6,alternator fan,2,BMW,Italy,265.0,555.95,mm,1.06,kg,24,12,2.5,101.14,eur,4.5,True
259,Ferrari Denmark F32107,3,6,alternator fan,2,Ferrari,Denmark,294.0,504.18,mm,2.5,kg,36,12,3.0,96.5,eur,3.0,True
260,KTM France F8220,3,6,alternator fan,2,KTM,France,318.0,518.95,mm,2.05,kg,36,12,3.0,114.11,eur,3.5,True
261,Honda Mexico F17732,3,6,alternator fan,2,Honda,Mexico,307.0,571.05,mm,1.08,kg,24,12,3.0,126.22,eur,4.5,True
262,Hyundai Chile F24790,3,6,alternator fan,2,Hyundai,Chile,258.0,531.98,mm,1.22,kg,36,12,3.0,121.98,eur,3.5,True
263,BMW Japan F39766,3,6,alternator fan,2,BMW,Japan,298.0,528.47,mm,2.47,kg,24,12,2.5,118.95,eur,3.5,True
264,Volkswagen Brazil F5268,3,6,alternator fan,2,Volkswagen,Brazil,306.0,543.21,mm,1.54,kg,24,12,3.0,81.12,eur,4.5,True
265,Ferrari Denmark F29786,3,6,alternator fan,2,Ferrari,Denmark,338.0,538.94,mm,1.4,kg,36,12,3.0,90.44,eur,4.5,True
266,BMW Chile F33109,3,6,alternator fan,2,BMW,Chile,307.0,507.52,mm,1.18,kg,24,12,2.5,104.72,eur,3.5,True
267,Buick Russia F14570,3,6,alternator fan,2,Buick,Russia,314.0,520.21,mm,1.24,kg,24,12,3.0,101.4,eur,3.0,True
268,Volvo USA F35934,3,6,alternator fan,2,Volvo,USA,251.0,591.77,mm,1.48,kg,36,12,2.5,78.25,eur,3.5,True
269,BMW Canada F24602,3,6,alternator fan,2,BMW,Canada,282.0,584.51,mm,1.52,kg,24,12,2.5,136.87,eur,3.5,True
270,GMC New Zealand F35635,3,6,alternator fan,2,GMC,New,330.0,554.14,mm,1.7,kg,24,12,2.5,98.7,eur,4.5,True
271,Toyota Denmark F9565,3,6,alternator fan,2,Toyota,Denmark,310.0,598.47,mm,1.74,kg,24,12,2.5,109.78,eur,4.0,True
272,Honda Cuba F16781,3,6,alternator fan,2,Honda,Cuba,280.0,507.13,mm,2.9,kg,36,12,2.5,102.44,eur,3.5,True
273,KTM New Zealand F8998,3,6,alternator fan,2,KTM,New,324.0,551.44,mm,1.32,kg,24,12,2.5,96.68,eur,3.5,True
274,Daimler Netherlands F16086,3,6,alternator fan,2,Daimler,Netherlands,274.0,581.08,mm,2.55,kg,24,12,3.0,104.12,eur,4.0,True
275,BMW Canada F15181,3,6,alternator fan,2,BMW,Canada,254.0,520.23,mm,2.36,kg,36,12,3.0,89.91,eur,3.5,True
276,Mercedes China F33546,3,6,alternator fan,2,Mercedes,China,251.0,506.55,mm,2.96,kg,24,12,3.0,129.3,eur,3.5,True
277,Jeep Cuba F30087,3,6,alternator fan,2,Jeep,Cuba,316.0,583.35,mm,2.42,kg,24,12,3.0,137.91,eur,3.0,True
278,Benz Cuba F2997,3,6,alternator fan,2,Benz,Cuba,347.0,561.5,mm,1.34,kg,24,12,3.0,79.12,eur,3.5,True
279,Tesla Germany F28961,3,6,alternator fan,2,Tesla,Germany,270.0,546.31,mm,1.15,kg,24,12,2.5,141.39,eur,4.0,True
280,GMC India F18566,3,6,alternator fan,2,GMC,India,256.0,547.13,mm,1.2,kg,36,12,3.0,101.11,eur,3.0,True
281,Volkswagen Belgium F4651,3,6,alternator fan,2,Volkswagen,Belgium,284.0,511.92,mm,1.71,kg,24,12,2.5,133.1,eur,4.0,True
282,Mercedes Japan F6477,3,6,alternator fan,2,Mercedes,Japan,297.0,506.19,mm,1.87,kg,24,12,2.5,125.08,eur,3.5,True
283,Jeep Canada F23988,3,6,alternator fan,2,Jeep,Canada,281.0,502.24,mm,1.56,kg,36,12,3.0,77.98,eur,4.0,True
284,Lincoln China F9764,3,6,alternator fan,2,Lincoln,China,324.0,592.88,mm,1.62,kg,24,12,3.0,102.88,eur,3.5,True
285,Daimler Thailand F28232,3,6,alternator fan,2,Daimler,Thailand,283.0,582.9,mm,2.35,kg,24,12,3.0,82.77,eur,3.5,True
286,Ferrari Sweden F4670,3,6,alternator fan,2,Ferrari,Sweden,296.0,563.29,mm,1.65,kg,36,12,2.5,76.77,eur,3.5,True
287,BMW Russia F13647,3,6,alternator fan,2,BMW,Russia,293.0,575.05,mm,1.62,kg,24,12,3.0,147.89,eur,4.0,True
288,Toyota Korea F4847,3,6,alternator fan,2,Toyota,Korea,312.0,579.46,mm,1.56,kg,24,12,2.5,92.12,eur,3.5,True
289,Lincoln Korea F4483,3,6,alternator fan,2,Lincoln,Korea,316.0,523.84,mm,2.91,kg,36,12,3.0,123.2,eur,5.0,True
290,Hyundai Thailand F2792,3,6,alternator fan,2,Hyundai,Thailand,341.0,548.95,mm,2.74,kg,36,12,2.5,90.94,eur,3.5,True
291,Hyundai New Zealand F13178,3,6,alternator fan,2,Hyundai,New,289.0,535.43,mm,2.89,kg,24,12,3.0,144.94,eur,3.5,True
292,BYD Indonesia F35646,3,6,alternator fan,2,BYD,Indonesia,344.0,511.59,mm,3.0,kg,36,12,3.0,77.79,eur,5.0,True
293,Toyota Thailand F5918,3,6,alternator fan,2,Toyota,Thailand,317.0,532.3,mm,1.67,kg,24,12,3.0,76.36,eur,5.0,True
294,Buick Mexico F8823,3,6,alternator fan,2,Buick,Mexico,300.0,545.03,mm,1.65,kg,36,12,3.0,125.17,eur,3.5,True
295,Buick France F18273,3,6,alternator fan,2,Buick,France,342.0,516.76,mm,2.81,kg,36,12,3.0,95.09,eur,3.5,True
296,Honda Thailand F10699,3,6,alternator fan,2,Honda,Thailand,302.0,533.02,mm,2.89,kg,36,12,2.5,79.65,eur,3.0,True
297,Toyota Russia F32977,3,6,alternator fan,2,Toyota,Russia,260.0,513.78,mm,2.7,kg,36,12,2.5,92.57,eur,4.0,True
298,KTM Turkey F23186,3,6,alternator fan,2,KTM,Turkey,316.0,511.73,mm,2.57,kg,36,12,2.5,142.96,eur,3.5,True
299,Honda Russia F9055,3,6,alternator fan,2,Honda,Russia,256.0,546.99,mm,2.74,kg,24,12,2.5,137.92,eur,5.0,True
300,Tesla Indonesia F14671,3,6,alternator fan,2,Tesla,Indonesia,345.0,563.53,mm,1.72,kg,24,12,3.0,143.95,eur,4.0,True
301,Ferrari Thailand F3831,3,6,alternator fan,2,Ferrari,Thailand,260.0,574.24,mm,1.97,kg,36,12,3.0,96.85,eur,4.5,True
302,Buick Denmark F9065,3,6,alternator fan,2,Buick,Denmark,251.0,591.69,mm,1.36,kg,24,12,2.5,122.01,eur,4.0,True
303,Volkswagen China F17428,3,6,alternator fan,2,Volkswagen,China,275.0,525.94,mm,1.29,kg,24,12,3.0,79.68,eur,3.5,True
304,Acura Cuba F35137,3,6,alternator fan,2,Acura,Cuba,330.0,570.38,mm,2.27,kg,24,12,2.5,130.27,eur,3.5,True
305,Benz France F12658,3,6,alternator fan,2,Benz,France,277.0,502.05,mm,2.31,kg,36,12,2.5,115.91,eur,4.0,True
306,Honda Switzerland F39907,3,6,alternator fan,2,Honda,Switzerland,313.0,593.45,mm,1.35,kg,36,12,3.0,93.84,eur,4.0,True
307,Ford Romania F5912,3,6,alternator fan,2,Ford,Romania,299.0,564.21,mm,1.86,kg,24,12,2.5,117.68,eur,3.5,True
308,Volkswagen Chile F22529,3,6,alternator fan,2,Volkswagen,Chile,257.0,501.82,mm,1.12,kg,24,12,3.0,115.43,eur,4.0,True
309,Ford Denmark F26810,3,6,alternator fan,2,Ford,Denmark,332.0,506.8,mm,1.02,kg,24,12,2.5,77.84,eur,3.5,True
310,Ferrari Chile F28595,3,6,alternator fan,2,Ferrari,Chile,292.0,500.44,mm,1.02,kg,24,12,2.5,81.26,eur,3.5,True
311,Benz Romania F26083,3,6,alternator fan,2,Benz,Romania,290.0,593.47,mm,2.2,kg,24,12,2.5,112.7,eur,3.5,True
312,BMW Denmark F16110,3,6,alternator fan,2,BMW,Denmark,314.0,552.3,mm,1.34,kg,24,12,2.5,104.85,eur,3.5,True
313,Lincoln France F15933,3,6,alternator fan,2,Lincoln,France,313.0,556.3,mm,2.66,kg,36,12,2.5,110.06,eur,3.0,True
314,GMC China F18979,3,6,alternator fan,2,GMC,China,335.0,524.39,mm,1.13,kg,36,12,3.0,87.86,eur,3.0,True
315,BMW Cuba F19959,3,6,alternator fan,2,BMW,Cuba,298.0,574.99,mm,2.03,kg,24,12,2.5,99.87,eur,3.5,True
316,Buick Japan F34864,3,6,alternator fan,2,Buick,Japan,296.0,580.73,mm,2.84,kg,36,12,2.5,93.97,eur,5.0,True
317,Ford Thailand F12105,3,6,alternator fan,2,Ford,Thailand,288.0,560.32,mm,1.61,kg,36,12,3.0,127.14,eur,5.0,True
318,Buick France F38364,3,6,alternator fan,2,Buick,France,303.0,592.38,mm,2.97,kg,36,12,2.5,92.89,eur,4.0,True
319,GMC France F33452,3,6,alternator fan,2,GMC,France,340.0,525.83,mm,2.7,kg,36,12,2.5,85.5,eur,3.5,True
320,Mercedes Egypt F33773,3,6,alternator fan,2,Mercedes,Egypt,309.0,553.28,mm,1.61,kg,24,12,3.0,107.91,eur,3.0,True
321,GMC India F19006,3,6,alternator fan,2,GMC,India,332.0,527.12,mm,1.12,kg,36,12,3.0,103.29,eur,4.0,True
322,GMC Chile F1240,3,6,alternator fan,2,GMC,Chile,342.0,575.47,mm,1.59,kg,36,12,2.5,105.79,eur,4.5,True
323,GMC Belgium F31387,3,6,alternator fan,2,GMC,Belgium,302.0,509.29,mm,1.97,kg,36,12,2.5,115.59,eur,4.5,True
324,Jeep Norway F30453,3,6,alternator fan,2,Jeep,Norway,265.0,591.58,mm,1.32,kg,36,12,3.0,99.24,eur,5.0,True
325,Toyota India F8281,3,6,alternator fan,2,Toyota,India,281.0,546.79,mm,2.03,kg,24,12,3.0,124.58,eur,4.0,True
326,Buick USA F20390,3,6,alternator fan,2,Buick,USA,345.0,549.68,mm,2.03,kg,36,12,2.5,124.81,eur,3.5,True
327,Acura Mexico F29790,3,6,alternator fan,2,Acura,Mexico,302.0,588.22,mm,1.18,kg,36,12,3.0,88.28,eur,4.0,True
328,Buick Norway F29343,3,6,alternator fan,2,Buick,Norway,314.0,515.24,mm,1.45,kg,36,12,2.5,80.12,eur,3.5,True
329,Hyundai Japan F30327,3,6,alternator fan,2,Hyundai,Japan,323.0,543.6,mm,1.21,kg,24,12,3.0,123.82,eur,5.0,True
330,Tesla Belgium F9970,3,6,alternator fan,2,Tesla,Belgium,320.0,515.2,mm,2.61,kg,24,12,3.0,128.88,eur,4.0,True
331,Tesla Switzerland F16883,3,6,alternator fan,2,Tesla,Switzerland,281.0,585.33,mm,1.76,kg,24,12,2.5,78.71,eur,5.0,True
332,Volvo Japan F26238,3,6,alternator fan,2,Volvo,Japan,270.0,541.71,mm,2.27,kg,36,12,3.0,111.89,eur,4.0,True
333,Buick Switzerland F19384,3,6,alternator fan,2,Buick,Switzerland,305.0,551.06,mm,2.2,kg,24,12,3.0,84.93,eur,3.5,True
334,BYD Egypt F35968,3,6,alternator fan,2,BYD,Egypt,287.0,573.58,mm,2.23,kg,36,12,2.5,118.86,eur,3.0,True
335,Volvo Netherlands F12558,3,6,alternator fan,2,Volvo,Netherlands,301.0,556.12,mm,2.29,kg,24,12,2.5,129.65,eur,4.5,True
336,Ford Denmark F11078,3,6,alternator fan,2,Ford,Denmark,293.0,530.86,mm,1.28,kg,36,12,3.0,134.82,eur,3.5,True
337,Acura Cuba F13479,3,6,alternator fan,2,Acura,Cuba,349.0,518.27,mm,1.19,kg,36,12,2.5,143.86,eur,5.0,True
338,BMW Egypt F38177,3,6,alternator fan,2,BMW,Egypt,304.0,589.57,mm,2.66,kg,24,12,3.0,106.47,eur,3.0,True
339,Tesla India F11255,3,6,alternator fan,2,Tesla,India,294.0,508.5,mm,2.11,kg,24,12,2.5,85.46,eur,3.5,True
340,Acura France F16696,3,6,alternator fan,2,Acura,France,291.0,569.52,mm,2.3,kg,36,12,3.0,77.87,eur,4.0,True
341,Daimler Belgium F25225,3,6,alternator fan,2,Daimler,Belgium,273.0,525.11,mm,2.84,kg,36,12,3.0,125.57,eur,4.5,True
342,Daimler France F30047,3,6,alternator fan,2,Daimler,France,346.0,581.07,mm,1.02,kg,24,12,2.5,127.85,eur,4.5,True
343,Benz Cuba F22657,3,6,alternator fan,2,Benz,Cuba,281.0,527.9,mm,2.42,kg,36,12,3.0,91.91,eur,3.5,True
344,BYD India F29313,3,6,alternator fan,2,BYD,India,270.0,598.53,mm,1.02,kg,24,12,2.5,128.48,eur,5.0,True
345,BMW India F39071,3,6,alternator fan,2,BMW,India,338.0,558.12,mm,2.13,kg,36,12,2.5,81.86,eur,4.5,True
346,BYD Belgium F21311,3,6,alternator fan,2,BYD,Belgium,330.0,540.01,mm,2.77,kg,36,12,2.5,104.54,eur,3.5,True
347,KTM Germany F14604,3,6,alternator fan,2,KTM,Germany,313.0,599.62,mm,1.77,kg,24,12,3.0,104.94,eur,4.0,True
348,Volvo Turkey F32670,3,6,alternator fan,2,Volvo,Turkey,306.0,542.11,mm,2.55,kg,24,12,2.5,116.18,eur,5.0,True
349,Benz Cuba F26941,3,6,alternator fan,2,Benz,Cuba,315.0,578.6,mm,1.27,kg,24,12,3.0,133.87,eur,4.0,True
350,Volkswagen Sweden F6327,3,6,alternator fan,2,Volkswagen,Sweden,288.0,541.09,mm,2.38,kg,24,12,2.5,123.81,eur,4.5,True
351,Honda Mexico F35079,3,6,alternator fan,2,Honda,Mexico,286.0,563.39,mm,2.89,kg,24,12,2.5,125.69,eur,3.5,True
352,Acura France F33720,3,6,alternator fan,2,Acura,France,329.0,554.19,mm,1.48,kg,36,12,2.5,113.66,eur,4.0,True
353,Acura Germany F15714,3,6,alternator fan,2,Acura,Germany,281.0,551.77,mm,2.47,kg,24,12,2.5,92.42,eur,3.0,True
354,Ferrari Netherlands F13488,3,6,alternator fan,2,Ferrari,Netherlands,302.0,538.01,mm,1.53,kg,24,12,2.5,93.98,eur,3.5,True
355,Mercedes Mexico F8658,3,6,alternator fan,2,Mercedes,Mexico,310.0,512.11,mm,1.78,kg,24,12,3.0,133.43,eur,3.5,True
356,Acura Denmark F3548,3,6,alternator fan,2,Acura,Denmark,266.0,562.27,mm,1.53,kg,24,12,3.0,93.14,eur,4.0,True
357,Volvo Denmark F35918,3,6,alternator fan,2,Volvo,Denmark,304.0,545.29,mm,2.57,kg,24,12,2.5,102.83,eur,3.0,True
358,Daimler France F24240,3,6,alternator fan,2,Daimler,France,270.0,570.89,mm,1.77,kg,24,12,3.0,122.88,eur,4.5,True
359,Ford Norway F25535,3,6,alternator fan,2,Ford,Norway,301.0,507.57,mm,1.53,kg,24,12,3.0,111.56,eur,3.0,True
360,Jeep Brazil F11497,3,6,alternator fan,2,Jeep,Brazil,293.0,519.42,mm,1.6,kg,24,12,3.0,89.2,eur,3.0,True
361,Volvo Switzerland F24681,3,6,alternator fan,2,Volvo,Switzerland,333.0,517.91,mm,1.9,kg,36,12,2.5,127.52,eur,4.0,True
362,Daimler Russia F14843,3,6,alternator fan,2,Daimler,Russia,308.0,555.23,mm,1.25,kg,36,12,3.0,91.0,eur,4.5,True
363,Buick Sweden F8056,3,6,alternator fan,2,Buick,Sweden,328.0,557.36,mm,1.66,kg,36,12,3.0,132.3,eur,4.0,True
364,Honda Brazil F33944,3,6,alternator fan,2,Honda,Brazil,323.0,502.04,mm,2.42,kg,24,12,2.5,91.43,eur,4.0,True
365,Volkswagen Thailand F8089,3,6,alternator fan,2,Volkswagen,Thailand,270.0,507.19,mm,2.79,kg,36,12,2.5,126.54,eur,3.5,True
366,Acura Egypt F39992,3,6,alternator fan,2,Acura,Egypt,299.0,543.39,mm,2.15,kg,36,12,2.5,133.14,eur,4.0,True
367,GMC Belgium F6333,3,6,alternator fan,2,GMC,Belgium,270.0,511.12,mm,1.75,kg,24,12,3.0,104.09,eur,3.5,True
368,Ferrari India F29852,3,6,alternator fan,2,Ferrari,India,254.0,591.66,mm,1.78,kg,24,12,2.5,122.52,eur,3.0,True
369,Benz France F29539,3,6,alternator fan,2,Benz,France,349.0,502.9,mm,1.0,kg,36,12,2.5,105.12,eur,4.0,True
370,Lincoln India F28652,3,6,alternator fan,2,Lincoln,India,284.0,585.0,mm,1.96,kg,36,12,3.0,140.69,eur,3.5,True
371,Volkswagen Egypt F14120,3,6,alternator fan,2,Volkswagen,Egypt,253.0,593.19,mm,1.61,kg,36,12,2.5,107.02,eur,4.5,True
372,GMC China F24751,3,6,alternator fan,2,GMC,China,251.0,588.69,mm,2.09,kg,24,12,2.5,100.25,eur,4.0,True
373,Hyundai Mexico F9628,3,6,alternator fan,2,Hyundai,Mexico,283.0,550.27,mm,2.49,kg,24,12,2.5,145.81,eur,4.5,True
374,Buick Cuba F33352,3,6,alternator fan,2,Buick,Cuba,305.0,577.92,mm,1.85,kg,36,12,2.5,149.73,eur,4.5,True
375,Jeep Sweden F14688,3,6,alternator fan,2,Jeep,Sweden,329.0,594.11,mm,2.83,kg,24,12,2.5,87.91,eur,3.5,True
376,Jeep Italy F35812,3,6,alternator fan,2,Jeep,Italy,334.0,559.13,mm,1.37,kg,36,12,2.5,90.65,eur,3.5,True
377,BMW Mexico F7354,3,6,alternator fan,2,BMW,Mexico,348.0,593.31,mm,1.21,kg,36,12,3.0,125.49,eur,5.0,True
378,Mercedes Korea F10271,3,6,alternator fan,2,Mercedes,Korea,285.0,595.14,mm,2.19,kg,36,12,2.5,147.81,eur,4.5,True
379,Buick Norway F10771,3,6,alternator fan,2,Buick,Norway,270.0,585.37,mm,2.11,kg,36,12,2.5,112.65,eur,4.0,True
