material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,power,voltage,current,frequency,rotation speed,price,currency,rank,is leaf
128,KTM Switzerland P7039,2,2,alternator,1,KTM,Switzerland,0.9591169801253828,0.0514166666666668,0.5874329362553424,mm,0.21999999999999997,kg,0.07547169811320754,0.0,0.0,0,0,0.3675333333333333,eur,0.5,False
129,BMW Turkey P23477,2,2,alternator,1,BMW,Turkey,0.12785114045618254,0.8704166666666666,0.10157315631535938,mm,0.1499999999999999,kg,0.8490566037735849,1.0,0.0,0,0,0.4574666666666667,eur,0.25,False
130,Mercedes Turkey P7691,2,2,alternator,1,Mercedes,Turkey,0.5277444311057754,0.3400000000000001,0.8629626261707735,mm,0.20999999999999996,kg,0.8490566037735849,0.0,0.0,0,0,0.8995333333333334,eur,0.0,False
131,KTM Chile P30850,2,2,alternator,1,KTM,Chile,0.9605842336934769,0.8593333333333334,0.473492770755661,mm,0.27,kg,0.8490566037735849,0.0,0.0,0,0,0.6280666666666668,eur,0.5,False
132,Tesla Mexico P17990,2,2,alternator,1,Tesla,Mexico,0.8344004268374015,0.7314999999999998,0.5085023188142226,mm,0.6100000000000001,kg,0.07547169811320754,0.0,1.0,0,0,0.13560000000000003,eur,0.25,False
133,Benz Chile P18287,2,2,alternator,1,Benz,Chile,0.8642790449513138,0.8135,0.33590979358006773,mm,0.385,kg,1.0,0.0,1.0,0,0,0.3742,eur,1.0,False
134,BMW New Zealand P15936,2,2,alternator,1,BMW,New,0.3191943444044284,0.8536666666666667,0.3227243793761935,mm,0.03499999999999992,kg,0.07547169811320754,0.0,0.0,0,0,0.9115333333333333,eur,0.25,False
135,Mercedes Indonesia P24878,2,2,alternator,1,Mercedes,Indonesia,0.5645591569961315,0.1826666666666668,0.7417477493861965,mm,0.6000000000000001,kg,0.07547169811320754,1.0,0.0,0,0,0.01646666666666666,eur,0.25,False
136,Daimler Italy P9302,2,2,alternator,1,Daimler,Italy,0.02721088435374138,0.5340833333333331,0.751295807947622,mm,0.5149999999999999,kg,0.0,1.0,1.0,0,0,0.7185999999999999,eur,0.5,False
137,Tesla Chile P5474,2,2,alternator,1,Tesla,Chile,0.8327997865812989,0.6344166666666666,0.007183777393834349,mm,0.9650000000000001,kg,0.07547169811320754,0.0,1.0,0,0,0.6233333333333333,eur,0.75,False
138,KTM Turkey P23357,2,2,alternator,1,KTM,Turkey,0.26597305588902215,0.7425833333333335,0.08866054378466852,mm,0.25,kg,0.07547169811320754,1.0,1.0,0,0,0.28346666666666676,eur,0.5,False
139,Jeep Russia P14554,2,2,alternator,1,Jeep,Russia,0.30912364945978393,0.019083333333333504,0.9786305356006182,mm,0.7849999999999999,kg,1.0,0.0,0.0,0,0,0.5559333333333333,eur,0.25,False
140,Lincoln Denmark P33100,2,2,alternator,1,Lincoln,Denmark,0.5859677204215018,0.8569999999999998,0.16149859052468843,mm,0.19500000000000006,kg,0.07547169811320754,1.0,1.0,0,0,0.36666666666666664,eur,0.25,False
141,Hyundai Norway P24331,2,2,alternator,1,Hyundai,Norway,0.5008670134720554,0.9613333333333335,0.7692097844866783,mm,0.6499999999999999,kg,0.8490566037735849,0.0,1.0,0,0,0.2972666666666667,eur,0.75,False
142,Buick Thailand P19553,2,2,alternator,1,Buick,Thailand,0.0720288115246099,0.3012499999999998,0.21960534691279412,mm,0.8500000000000001,kg,0.0,1.0,1.0,0,0,0.38813333333333333,eur,0.75,False
143,GMC Mexico P2969,2,2,alternator,1,GMC,Mexico,0.6581966119781247,0.3854999999999999,0.07220150950259209,mm,0.2450000000000001,kg,0.0,0.0,1.0,0,0,0.8827999999999999,eur,0.75,False
144,Hyundai Norway P24204,2,2,alternator,1,Hyundai,Norway,0.7396958783513401,0.5607500000000002,0.9910884786760024,mm,0.41999999999999993,kg,0.8490566037735849,0.0,1.0,0,0,0.14613333333333334,eur,0.75,False
145,KTM Germany P39146,2,2,alternator,1,KTM,Germany,0.11771375216753349,0.3398333333333331,0.7386559970901154,mm,0.3700000000000001,kg,1.0,1.0,0.0,0,0,0.2951333333333334,eur,0.25,False
146,Daimler Austria P14362,2,2,alternator,1,Daimler,Austria,0.023209283713485507,0.4723333333333334,0.4868600527416564,mm,0.635,kg,1.0,1.0,1.0,0,0,0.6906666666666667,eur,0.75,False
147,Daimler Turkey P16015,2,2,alternator,1,Daimler,Turkey,0.07883153261304514,0.9395833333333333,0.06856415386014333,mm,0.02499999999999991,kg,1.0,1.0,0.0,0,0,0.9006666666666666,eur,0.25,False
148,GMC Brazil P14317,2,2,alternator,1,GMC,Brazil,0.06402561024409777,0.20575,0.8490497408384103,mm,0.69,kg,0.07547169811320754,0.0,0.0,0,0,0.7282666666666667,eur,0.25,False
149,Volkswagen Japan P13602,2,2,alternator,1,Volkswagen,Japan,0.4263705482192872,0.2133333333333335,0.28553241793216305,mm,0.2849999999999999,kg,0.8490566037735849,1.0,0.0,0,0,0.027600000000000003,eur,0.75,False
150,Hyundai Mexico P30770,2,2,alternator,1,Hyundai,Mexico,0.32426303854875277,0.2564999999999998,0.651541329453487,mm,0.7250000000000001,kg,0.8490566037735849,1.0,1.0,0,0,0.7896,eur,0.5,False
151,Volvo Denmark P18606,2,2,alternator,1,Volvo,Denmark,0.837468320661598,0.4479166666666667,0.8607802127853046,mm,0.8899999999999999,kg,0.8490566037735849,1.0,1.0,0,0,0.8907333333333334,eur,0.25,False
152,Mercedes Denmark P18916,2,2,alternator,1,Mercedes,Denmark,0.3368680805655594,0.4829999999999998,0.25661544057470237,mm,0.4750000000000001,kg,0.0,1.0,0.0,0,0,0.3425333333333333,eur,0.25,False
153,Buick Romania P27765,2,2,alternator,1,Buick,Romania,0.26490596238495406,0.02283333333333341,0.5966172592525234,mm,0.41999999999999993,kg,0.0,0.0,0.0,0,0,0.3096,eur,0.0,False
154,Toyota Indonesia P10915,2,2,alternator,1,Toyota,Indonesia,0.45071361878084576,0.7913333333333331,0.33418204964990444,mm,0.385,kg,0.0,0.0,1.0,0,0,0.2913333333333333,eur,0.25,False
155,Tesla Thailand P30517,2,2,alternator,1,Tesla,Thailand,0.6588635454181668,0.6763333333333336,0.640083659179776,mm,0.665,kg,0.8490566037735849,0.0,0.0,0,0,0.564,eur,0.5,False
156,BMW Austria P9478,2,2,alternator,1,BMW,Austria,0.596972122182206,0.7984166666666667,0.05510593798308682,mm,0.135,kg,0.8490566037735849,1.0,0.0,0,0,0.48866666666666675,eur,0.5,False
157,Daimler Thailand P38207,2,2,alternator,1,Daimler,Thailand,0.9227024142990528,0.38916666666666655,0.5028644175684283,mm,0.2849999999999999,kg,0.07547169811320754,0.0,0.0,0,0,0.5560666666666666,eur,0.0,False
158,Toyota USA P32858,2,2,alternator,1,Toyota,USA,0.0718954248366011,0.5483333333333335,0.6759116122578888,mm,0.7749999999999999,kg,1.0,1.0,0.0,0,0,0.2682666666666667,eur,0.5,False
159,Mercedes Denmark P6649,2,2,alternator,1,Mercedes,Denmark,0.2052821128451378,0.5695833333333336,0.985450577430208,mm,0.16500000000000004,kg,0.8490566037735849,1.0,0.0,0,0,0.7807333333333334,eur,0.5,False
160,BYD Switzerland P20614,2,2,alternator,1,BYD,Switzerland,0.7200880352140856,0.07208333333333314,0.8156770028189508,mm,0.71,kg,0.0,0.0,0.0,0,0,0.6766666666666666,eur,0.75,False
161,KTM Cuba P8443,2,2,alternator,1,KTM,Cuba,0.564825930372149,0.6695833333333335,0.4127489315267798,mm,0.3999999999999999,kg,0.8490566037735849,0.0,1.0,0,0,0.9785333333333334,eur,0.0,False
162,Ford New Zealand P9929,2,2,alternator,1,Ford,New,0.9142323596105109,0.7831666666666668,0.7913976539056101,mm,0.11499999999999999,kg,0.07547169811320754,1.0,0.0,0,0,0.9857333333333335,eur,0.75,False
163,Mercedes Egypt P11886,2,2,alternator,1,Mercedes,Egypt,0.8749499799919969,0.3498333333333335,0.40938437755751544,mm,0.56,kg,1.0,0.0,1.0,0,0,0.10100000000000003,eur,0.25,False
164,Volkswagen Indonesia P36685,2,2,alternator,1,Volkswagen,Indonesia,0.48859543817526985,0.5584999999999999,0.3805583340911159,mm,0.7949999999999999,kg,0.8490566037735849,0.0,1.0,0,0,0.7734666666666667,eur,0.75,False
165,Benz Indonesia P17643,2,2,alternator,1,Benz,Indonesia,0.5418834200346804,0.2651666666666666,0.7777575702464304,mm,0.2849999999999999,kg,0.8490566037735849,0.0,0.0,0,0,0.7918666666666667,eur,0.5,False
166,Ford Mexico P17587,2,2,alternator,1,Ford,Mexico,0.3368680805655594,0.16416666666666657,0.9626261707738473,mm,0.04499999999999993,kg,0.0,1.0,1.0,0,0,0.4430666666666667,eur,0.75,False
167,Ford Belgium P22304,2,2,alternator,1,Ford,Belgium,0.6429905295451509,0.13649999999999995,0.8502318814222058,mm,0.7,kg,0.0,1.0,0.0,0,0,0.3947333333333334,eur,0.75,False
168,Daimler Turkey P14824,2,2,alternator,1,Daimler,Turkey,0.9750566893424035,0.31016666666666687,0.5275075020460124,mm,0.07000000000000006,kg,0.0,0.0,0.0,0,0,0.1847333333333333,eur,0.0,False
169,KTM Norway P1989,2,2,alternator,1,KTM,Norway,0.16359877284247007,0.9067500000000001,0.7261980540147313,mm,0.9950000000000001,kg,1.0,1.0,1.0,0,0,0.7421333333333333,eur,0.75,False
170,BMW Netherlands P38889,2,2,alternator,1,BMW,Netherlands,0.05708950246765372,0.6356666666666665,0.4051104846776399,mm,0.040000000000000036,kg,0.07547169811320754,1.0,1.0,0,0,0.6194,eur,0.75,False
171,Volkswagen Russia P35294,2,2,alternator,1,Volkswagen,Russia,0.2959183673469387,0.13591666666666669,0.3474583977448397,mm,0.865,kg,0.0,1.0,1.0,0,0,0.7739333333333334,eur,0.75,False
172,Hyundai Brazil P19282,2,2,alternator,1,Hyundai,Brazil,0.4156329198346007,0.9819999999999998,0.5960716559061567,mm,0.11499999999999999,kg,1.0,0.0,1.0,0,0,0.9616,eur,0.75,False
173,KTM Cuba P22620,2,2,alternator,1,KTM,Cuba,0.7982526343870883,0.9563333333333333,0.023551877784850697,mm,0.44500000000000006,kg,0.8490566037735849,0.0,0.0,0,0,0.9288,eur,1.0,False
174,Honda Russia P12743,2,2,alternator,1,Honda,Russia,0.8507402961184467,0.5645833333333333,0.1529508047649363,mm,0.08499999999999996,kg,0.0,1.0,0.0,0,0,0.1498666666666667,eur,1.0,False
175,Hyundai Italy P21731,2,2,alternator,1,Hyundai,Italy,0.983660130718954,0.4071666666666668,0.3793761935073203,mm,0.6299999999999999,kg,1.0,0.0,0.0,0,0,0.5723333333333332,eur,0.75,False
176,Daimler USA P18932,2,2,alternator,1,Daimler,USA,0.7210217420301452,0.8107500000000002,0.0009093389106121916,mm,0.4650000000000001,kg,0.0,0.0,1.0,0,0,0.9186,eur,0.75,False
177,Hyundai Switzerland P6242,2,2,alternator,1,Hyundai,Switzerland,0.9667200213418701,0.6798333333333332,0.977721196690006,mm,0.845,kg,0.07547169811320754,1.0,1.0,0,0,0.40620000000000006,eur,0.25,False
178,Honda Sweden P7797,2,2,alternator,1,Honda,Sweden,0.4525143390689609,0.7900833333333334,0.26389015185959785,mm,0.43999999999999995,kg,0.07547169811320754,0.0,0.0,0,0,0.7056666666666667,eur,0.75,False
179,Mercedes Belgium P19361,2,2,alternator,1,Mercedes,Belgium,0.15512871815392812,0.31191666666666673,0.27116486314449434,mm,0.43999999999999995,kg,0.8490566037735849,1.0,0.0,0,0,0.6083999999999999,eur,0.25,False
180,Ferrari China P28990,2,2,alternator,1,Ferrari,China,0.6480592236894753,0.4478333333333334,0.4848595071383108,mm,0.02499999999999991,kg,0.0,0.0,1.0,0,0,0.17179999999999998,eur,0.25,False
181,Toyota Russia P3474,2,2,alternator,1,Toyota,Russia,0.49039615846338497,0.23183333333333328,0.9610802946258072,mm,0.32000000000000006,kg,0.8490566037735849,1.0,1.0,0,0,0.03826666666666663,eur,0.5,False
182,Toyota China P29707,2,2,alternator,1,Toyota,China,0.08503401360544215,0.11816666666666673,0.38574156588160463,mm,0.825,kg,0.8490566037735849,1.0,1.0,0,0,0.46879999999999994,eur,0.75,False
183,KTM Denmark P30468,2,2,alternator,1,KTM,Denmark,0.2549019607843138,0.8318333333333333,0.6935527871237607,mm,0.16500000000000004,kg,0.07547169811320754,0.0,1.0,0,0,0.40319999999999995,eur,0.25,False
184,Volvo Belgium P5070,2,2,alternator,1,Volvo,Belgium,0.6290516206482594,0.2428333333333332,0.7612985359643539,mm,0.575,kg,0.07547169811320754,1.0,0.0,0,0,0.8260000000000001,eur,0.5,False
185,BYD New Zealand P3567,2,2,alternator,1,BYD,New,0.38235294117647034,0.5476666666666669,0.6969173410930251,mm,0.675,kg,1.0,0.0,0.0,0,0,0.18659999999999996,eur,0.75,False
186,Ford Mexico P2705,2,2,alternator,1,Ford,Mexico,0.6191143123916234,0.6201666666666668,0.34300263708284096,mm,0.1299999999999999,kg,0.8490566037735849,0.0,0.0,0,0,0.28919999999999996,eur,0.5,False
187,Hyundai Italy P9641,2,2,alternator,1,Hyundai,Italy,0.386487928504735,0.9074166666666665,0.1850504683095391,mm,0.44999999999999996,kg,1.0,1.0,0.0,0,0,0.055200000000000006,eur,0.5,False
188,Toyota Belgium P27473,2,2,alternator,1,Toyota,Belgium,0.016139789249033046,0.18924999999999984,0.2119669000636542,mm,0.605,kg,0.0,1.0,1.0,0,0,0.4605333333333334,eur,0.0,False
189,Ford Denmark P2597,2,2,alternator,1,Ford,Denmark,0.9886621315192741,0.2503333333333335,0.6870055469673552,mm,0.15999999999999992,kg,0.07547169811320754,0.0,1.0,0,0,0.6018000000000001,eur,0.75,False
190,Volkswagen India P31338,2,2,alternator,1,Volkswagen,India,0.9484460450847004,0.6135,0.5416931890515598,mm,0.010000000000000009,kg,0.07547169811320754,0.0,1.0,0,0,0.17386666666666664,eur,0.5,False
191,Toyota Romania P6950,2,2,alternator,1,Toyota,Romania,0.6335867680405494,0.1639166666666668,0.3805583340911159,mm,0.15999999999999992,kg,0.8490566037735849,1.0,0.0,0,0,0.9930666666666668,eur,0.5,False
192,KTM India P32402,2,2,alternator,1,KTM,India,0.5076697345604907,0.46508333333333335,0.19996362644357554,mm,0.575,kg,1.0,1.0,1.0,0,0,0.7314,eur,0.75,False
193,KTM Norway P6285,2,2,alternator,1,KTM,Norway,0.2659063625450179,0.3755,0.024370282804401774,mm,0.8049999999999999,kg,0.8490566037735849,0.0,1.0,0,0,0.6512666666666667,eur,0.25,False
194,Acura Turkey P26806,2,2,alternator,1,Acura,Turkey,0.4234360410830998,0.3243333333333335,0.03828316813676489,mm,0.2549999999999999,kg,0.8490566037735849,0.0,0.0,0,0,0.09806666666666662,eur,0.75,False
195,Ferrari Italy P24016,2,2,alternator,1,Ferrari,Italy,0.2146858743497398,0.6945833333333336,0.3178139492588891,mm,0.9650000000000001,kg,0.8490566037735849,1.0,1.0,0,0,0.6868000000000001,eur,0.0,False
196,Ford Thailand P11346,2,2,alternator,1,Ford,Thailand,0.5845004668534077,0.32208333333333317,0.011003000818405348,mm,0.9450000000000001,kg,0.07547169811320754,0.0,1.0,0,0,0.4178666666666667,eur,0.25,False
197,Benz Egypt P9499,2,2,alternator,1,Benz,Egypt,0.7402294251033745,0.8560833333333335,0.6558152223333635,mm,0.17999999999999994,kg,1.0,0.0,1.0,0,0,0.6291333333333333,eur,0.5,False
198,Hyundai China P32142,2,2,alternator,1,Hyundai,China,0.16980125383486708,0.6560000000000002,0.10293716468127714,mm,0.575,kg,0.0,0.0,1.0,0,0,0.4800666666666666,eur,0.75,False
199,GMC Korea P19006,2,2,alternator,1,GMC,Korea,0.2237561691343204,0.25016666666666654,0.37001000272801715,mm,0.6699999999999999,kg,0.8490566037735849,1.0,1.0,0,0,0.9431333333333334,eur,0.25,False
200,Jeep Egypt P16075,2,2,alternator,1,Jeep,Egypt,0.9138321995464848,0.45675000000000004,0.9927252887151046,mm,0.1499999999999999,kg,1.0,1.0,1.0,0,0,0.6943333333333334,eur,0.5,False
201,Ferrari India P6832,2,2,alternator,1,Ferrari,India,0.6236494597839133,0.6524166666666669,0.029462580703828394,mm,0.3700000000000001,kg,0.8490566037735849,0.0,1.0,0,0,0.8339333333333333,eur,0.25,False
202,Toyota USA P18430,2,2,alternator,1,Toyota,USA,0.7332266239829266,0.724,0.43320905701554946,mm,0.2749999999999999,kg,0.8490566037735849,1.0,0.0,0,0,0.9373333333333332,eur,0.5,False
203,Tesla New Zealand P30698,2,2,alternator,1,Tesla,New,0.6124449779911966,0.6031666666666666,0.744475766118032,mm,0.1299999999999999,kg,1.0,1.0,1.0,0,0,0.06626666666666665,eur,0.25,False
204,Honda Germany P11504,2,2,alternator,1,Honda,Germany,0.7157529678538083,0.1282499999999999,0.9346185323269978,mm,0.76,kg,0.07547169811320754,0.0,0.0,0,0,0.7477999999999999,eur,0.75,False
205,Mercedes Indonesia P14189,2,2,alternator,1,Mercedes,Indonesia,0.9247699079631847,0.17941666666666645,0.9633536419023373,mm,0.8049999999999999,kg,0.0,1.0,1.0,0,0,0.5638,eur,0.5,False
206,BMW Canada P10389,2,2,alternator,1,BMW,Canada,0.544551153794851,0.07449999999999998,0.79739929071565,mm,0.020000000000000018,kg,0.8490566037735849,1.0,0.0,0,0,0.49620000000000003,eur,0.75,False
207,Honda Sweden P33210,2,2,alternator,1,Honda,Sweden,0.5941710017340269,0.9132499999999998,0.45421478585068686,mm,0.825,kg,1.0,0.0,1.0,0,0,0.6786666666666668,eur,0.75,False
208,Acura Germany P18767,2,2,alternator,1,Acura,Germany,0.4677871148459381,0.6189166666666666,0.22951714103846507,mm,0.3400000000000001,kg,0.07547169811320754,0.0,0.0,0,0,0.23466666666666658,eur,0.25,False
209,Volkswagen Japan P11009,2,2,alternator,1,Volkswagen,Japan,0.6545951714018937,0.3636666666666665,0.8800581976902787,mm,0.2549999999999999,kg,1.0,1.0,0.0,0,0,0.5742666666666666,eur,1.0,False
210,Benz Mexico P12755,2,2,alternator,1,Benz,Mexico,0.27544351073762835,0.6727500000000002,0.4241156679094296,mm,0.5049999999999999,kg,0.07547169811320754,0.0,1.0,0,0,0.5467333333333333,eur,1.0,False
211,Lincoln Netherlands P37386,2,2,alternator,1,Lincoln,Netherlands,0.9405095371481922,0.7131666666666665,0.03655542420660163,mm,0.33000000000000007,kg,0.07547169811320754,0.0,0.0,0,0,0.11693333333333338,eur,1.0,False
212,Acura Sweden P27789,2,2,alternator,1,Acura,Sweden,0.7338268640789645,0.7736666666666665,0.036100754751296045,mm,0.395,kg,1.0,0.0,1.0,0,0,0.23206666666666667,eur,0.25,False
213,Hyundai France P3941,2,2,alternator,1,Hyundai,France,0.8581432573029206,0.5949999999999999,0.14676730017277423,mm,0.06499999999999995,kg,0.0,0.0,1.0,0,0,0.8581333333333333,eur,0.25,False
214,Tesla Denmark P4420,2,2,alternator,1,Tesla,Denmark,0.4106976123782844,0.21691666666666645,0.30517413840138263,mm,0.355,kg,0.8490566037735849,1.0,0.0,0,0,0.8583333333333333,eur,0.75,False
215,Tesla Switzerland P2128,2,2,alternator,1,Tesla,Switzerland,0.13078564759237032,0.22666666666666657,0.1735018641447671,mm,0.010000000000000009,kg,0.8490566037735849,1.0,0.0,0,0,0.43406666666666677,eur,0.25,False
216,KTM Norway P29426,2,2,alternator,1,KTM,Norway,0.6593970921702011,0.03333333333333333,0.6630899336182601,mm,0.5900000000000001,kg,0.07547169811320754,1.0,1.0,0,0,0.8327999999999999,eur,0.5,False
217,Tesla India P29942,2,2,alternator,1,Tesla,India,0.729758570094704,0.09166666666666666,0.7255615167773024,mm,0.31000000000000005,kg,0.07547169811320754,0.0,0.0,0,0,0.6474000000000001,eur,0.5,False
218,Toyota India P1101,2,2,alternator,1,Toyota,India,0.38088568760837666,0.5375,0.3429117031917798,mm,1.0,kg,0.8490566037735849,1.0,0.0,0,0,0.7248,eur,0.0,False
219,Volkswagen Canada P20686,2,2,alternator,1,Volkswagen,Canada,0.505668934240363,0.4517499999999998,0.6810948440483765,mm,0.7749999999999999,kg,0.0,1.0,1.0,0,0,0.7912,eur,0.0,False
220,Tesla New Zealand P38385,2,2,alternator,1,Tesla,New,0.4185674269707881,0.6140833333333333,0.9199781758661457,mm,0.74,kg,0.0,0.0,0.0,0,0,0.22279999999999991,eur,0.5,False
221,Toyota Korea P29788,2,2,alternator,1,Toyota,Korea,0.24736561291183115,0.9839999999999999,0.824224788578703,mm,0.19999999999999996,kg,1.0,0.0,1.0,0,0,0.06679999999999997,eur,0.0,False
222,Mercedes China P29241,2,2,alternator,1,Mercedes,China,0.23616113111911438,0.44649999999999984,0.9265254160225512,mm,0.1200000000000001,kg,0.0,1.0,1.0,0,0,0.1752666666666667,eur,0.5,False
223,GMC Mexico P5489,2,2,alternator,1,GMC,Mexico,0.7589702547685735,0.007250000000000038,0.2805310539237975,mm,0.32000000000000006,kg,0.0,1.0,1.0,0,0,0.215,eur,0.5,False
224,Lincoln Brazil P27924,2,2,alternator,1,Lincoln,Brazil,0.27217553688141916,0.7245833333333332,0.8535055015004092,mm,0.605,kg,0.07547169811320754,1.0,1.0,0,0,0.8446,eur,0.0,False
225,Benz Denmark P9851,2,2,alternator,1,Benz,Denmark,0.34753901560624245,0.7325833333333336,0.0075475129580798465,mm,0.8799999999999999,kg,0.0,0.0,1.0,0,0,0.3053333333333334,eur,0.25,False
226,Daimler Italy P14165,2,2,alternator,1,Daimler,Italy,0.059423769507803266,0.38058333333333344,0.1337637537510233,mm,0.8899999999999999,kg,0.8490566037735849,0.0,1.0,0,0,0.4945333333333334,eur,0.5,False
227,BMW Thailand P21134,2,2,alternator,1,BMW,Thailand,0.7021475256769371,0.6550000000000001,0.4493952896244436,mm,0.95,kg,0.8490566037735849,1.0,1.0,0,0,0.9244666666666665,eur,0.25,False
228,Tesla Sweden P1319,2,2,alternator,1,Tesla,Sweden,0.6132452981192478,0.6022499999999998,0.8285896153496406,mm,0.41999999999999993,kg,0.8490566037735849,1.0,0.0,0,0,0.7577333333333333,eur,0.25,False
229,Ferrari France P6262,2,2,alternator,1,Ferrari,France,0.3838201947445644,0.9245833333333332,0.8322269709920884,mm,0.1399999999999999,kg,0.0,1.0,0.0,0,0,0.5633333333333334,eur,0.0,False
230,Volkswagen Canada P3695,2,2,alternator,1,Volkswagen,Canada,0.4449112978524744,0.287,0.494225697917614,mm,0.47,kg,0.07547169811320754,0.0,1.0,0,0,0.46693333333333326,eur,1.0,False
231,Honda Norway P34730,2,2,alternator,1,Honda,Norway,0.8467386954781913,0.4117500000000002,0.3759207056469948,mm,0.6499999999999999,kg,0.0,0.0,0.0,0,0,0.6532666666666668,eur,0.75,False
232,Daimler Brazil P39040,2,2,alternator,1,Daimler,Brazil,0.5108043217286915,0.6323333333333333,0.41038465035918875,mm,0.41999999999999993,kg,0.0,0.0,1.0,0,0,0.41906666666666675,eur,0.25,False
233,Honda China P26113,2,2,alternator,1,Honda,China,0.15006002400960378,0.8915833333333334,0.7472947167409297,mm,0.47,kg,0.0,0.0,1.0,0,0,0.5722666666666667,eur,0.5,False
234,Toyota Japan P13969,2,2,alternator,1,Toyota,Japan,0.8479391756702677,0.7723333333333334,0.12403382740747461,mm,0.41500000000000004,kg,0.0,1.0,0.0,0,0,0.9275999999999999,eur,1.0,False
235,KTM Denmark P31749,2,2,alternator,1,KTM,Denmark,0.28251300520208084,0.6234166666666667,0.39383468218605117,mm,0.72,kg,0.8490566037735849,1.0,0.0,0,0,0.6378666666666667,eur,1.0,False
236,Volvo Cuba P1768,2,2,alternator,1,Volvo,Cuba,0.6516606642657062,0.2880833333333333,0.2405201418568704,mm,0.905,kg,0.07547169811320754,1.0,1.0,0,0,0.7988666666666667,eur,0.25,False
