material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,power,voltage,current,frequency,rotation speed,price,currency,rank,is leaf
175,Hyundai Italy P21731,2,2,alternator,1,Hyundai,Italy,597.49,348.86,641.74,mm,3.26,kg,1960,12,75,50,6000,185.85,eur,4.5,False
176,Daimler USA P18932,2,2,alternator,1,Daimler,USA,558.11,397.29,600.12,mm,2.93,kg,900,12,80,50,6000,237.79,eur,4.5,False
177,Hyundai Switzerland P6242,2,2,alternator,1,Hyundai,Switzerland,594.95,381.58,707.54,mm,3.69,kg,980,24,80,50,6000,160.93,eur,3.5,False
178,Honda Sweden P7797,2,2,alternator,1,Honda,Sweden,517.85,394.81,629.04,mm,2.88,kg,980,12,75,50,6000,205.85,eur,4.5,False
179,Mercedes Belgium P19361,2,2,alternator,1,Mercedes,Belgium,473.26,337.43,629.84,mm,2.88,kg,1800,24,75,50,6000,191.26,eur,3.5,False
180,Ferrari China P28990,2,2,alternator,1,Ferrari,China,547.17,353.74,653.34,mm,2.05,kg,900,12,80,50,6000,125.77,eur,3.5,False
181,Toyota Russia P3474,2,2,alternator,1,Toyota,Russia,523.53,327.82,705.71,mm,2.64,kg,1800,24,80,50,6000,105.74,eur,4.0,False
182,Toyota China P29707,2,2,alternator,1,Toyota,China,462.75,314.18,642.44,mm,3.65,kg,1800,24,80,50,6000,170.32,eur,4.5,False
183,KTM Denmark P30468,2,2,alternator,1,KTM,Denmark,488.22,399.82,676.29,mm,2.33,kg,980,12,80,50,6000,160.48,eur,3.5,False
184,Volvo Belgium P5070,2,2,alternator,1,Volvo,Belgium,544.32,329.14,683.74,mm,3.15,kg,980,24,75,50,6000,223.9,eur,4.0,False
185,BYD New Zealand P3567,2,2,alternator,1,BYD,New,507.33,365.72,676.66,mm,3.35,kg,1960,12,75,50,6000,127.99,eur,4.5,False
186,Ford Mexico P2705,2,2,alternator,1,Ford,Mexico,542.83,374.42,637.74,mm,2.26,kg,1800,12,75,50,6000,143.38,eur,4.0,False
187,Hyundai Italy P9641,2,2,alternator,1,Hyundai,Italy,507.95,408.89,620.37,mm,2.9,kg,1960,24,75,50,6000,108.28,eur,4.0,False
188,Toyota Belgium P27473,2,2,alternator,1,Toyota,Belgium,452.42,322.71,623.33,mm,3.21,kg,900,24,80,50,6000,169.08,eur,3.0,False
189,Ford Denmark P2597,2,2,alternator,1,Ford,Denmark,598.24,330.04,675.57,mm,2.32,kg,980,12,80,50,6000,190.27,eur,4.5,False
190,Volkswagen India P31338,2,2,alternator,1,Volkswagen,India,592.21,373.62,659.59,mm,2.02,kg,980,12,80,50,6000,126.08,eur,4.0,False
191,Toyota Romania P6950,2,2,alternator,1,Toyota,Romania,545.0,319.67,641.87,mm,2.32,kg,1800,24,75,50,6000,248.96,eur,4.0,False
192,KTM India P32402,2,2,alternator,1,KTM,India,526.12,355.81,622.01,mm,3.15,kg,1960,24,80,50,6000,209.71,eur,4.5,False
193,KTM Norway P6285,2,2,alternator,1,KTM,Norway,489.87,345.06,602.7,mm,3.61,kg,1800,12,80,50,6000,197.69,eur,3.5,False
194,Acura Turkey P26806,2,2,alternator,1,Acura,Turkey,513.49,338.92,604.23,mm,2.51,kg,1800,12,75,50,6000,114.71,eur,4.5,False
195,Ferrari Italy P24016,2,2,alternator,1,Ferrari,Italy,482.19,383.35,634.97,mm,3.93,kg,1800,24,80,50,6000,203.02,eur,3.0,False
196,Ford Thailand P11346,2,2,alternator,1,Ford,Thailand,537.64,338.65,601.23,mm,3.89,kg,980,12,80,50,6000,162.68,eur,3.5,False
197,Benz Egypt P9499,2,2,alternator,1,Benz,Egypt,560.99,402.73,672.14,mm,2.36,kg,1960,12,80,50,6000,194.37,eur,4.0,False
198,Hyundai China P32142,2,2,alternator,1,Hyundai,China,475.46,378.72,611.34,mm,3.15,kg,900,12,80,50,6000,172.01,eur,4.5,False
199,GMC Korea P19006,2,2,alternator,1,GMC,Korea,483.55,330.02,640.71,mm,3.34,kg,1800,24,80,50,6000,241.47,eur,3.5,False
200,Jeep Egypt P16075,2,2,alternator,1,Jeep,Egypt,587.02,354.81,709.19,mm,2.3,kg,1960,24,80,50,6000,204.15,eur,4.0,False
201,Ferrari India P6832,2,2,alternator,1,Ferrari,India,543.51,378.29,603.26,mm,2.74,kg,1800,12,80,50,6000,225.09,eur,3.5,False
202,Toyota USA P18430,2,2,alternator,1,Toyota,USA,559.94,386.88,647.66,mm,2.55,kg,1800,24,75,50,6000,240.6,eur,4.0,False
203,Tesla New Zealand P30698,2,2,alternator,1,Tesla,New,541.83,372.38,681.89,mm,2.26,kg,1960,24,80,50,6000,109.94,eur,3.5,False
204,Honda Germany P11504,2,2,alternator,1,Honda,Germany,557.32,315.39,702.8,mm,3.52,kg,980,12,75,50,6000,212.17,eur,4.5,False
205,Mercedes Indonesia P14189,2,2,alternator,1,Mercedes,Indonesia,588.66,321.53,705.96,mm,3.61,kg,900,24,80,50,6000,184.57,eur,4.0,False
206,BMW Canada P10389,2,2,alternator,1,BMW,Canada,531.65,308.94,687.71,mm,2.04,kg,1800,24,75,50,6000,174.43,eur,4.5,False
207,Honda Sweden P33210,2,2,alternator,1,Honda,Sweden,539.09,409.59,649.97,mm,3.65,kg,1960,12,80,50,6000,201.8,eur,4.5,False
208,Acura Germany P18767,2,2,alternator,1,Acura,Germany,520.14,374.27,625.26,mm,2.68,kg,980,12,75,50,6000,135.2,eur,3.5,False
209,Volkswagen Japan P11009,2,2,alternator,1,Volkswagen,Japan,548.15,343.64,696.8,mm,2.51,kg,1960,24,75,50,6000,186.14,eur,5.0,False
210,Benz Mexico P12755,2,2,alternator,1,Benz,Mexico,491.3,380.73,646.66,mm,3.01,kg,980,12,80,50,6000,182.01,eur,5.0,False
211,Lincoln Netherlands P37386,2,2,alternator,1,Lincoln,Netherlands,591.02,385.58,604.04,mm,2.66,kg,980,12,75,50,6000,117.54,eur,5.0,False
212,Acura Sweden P27789,2,2,alternator,1,Acura,Sweden,560.03,392.84,603.99,mm,2.79,kg,1960,12,80,50,6000,134.81,eur,3.5,False
213,Hyundai France P3941,2,2,alternator,1,Hyundai,France,578.67,371.4,616.16,mm,2.13,kg,900,12,80,50,6000,228.72,eur,3.5,False
214,Tesla Denmark P4420,2,2,alternator,1,Tesla,Denmark,511.58,326.03,633.58,mm,2.71,kg,1800,24,75,50,6000,228.75,eur,4.5,False
215,Tesla Switzerland P2128,2,2,alternator,1,Tesla,Switzerland,469.61,327.2,619.1,mm,2.02,kg,1800,24,75,50,6000,165.11,eur,3.5,False
216,KTM Norway P29426,2,2,alternator,1,KTM,Norway,548.87,304.0,672.94,mm,3.18,kg,980,24,80,50,6000,224.92,eur,4.0,False
217,Tesla India P29942,2,2,alternator,1,Tesla,India,559.42,311.0,679.81,mm,2.62,kg,980,12,75,50,6000,197.11,eur,4.0,False
218,Toyota India P1101,2,2,alternator,1,Toyota,India,507.11,364.5,637.73,mm,4.0,kg,1800,24,75,50,6000,208.72,eur,3.0,False
219,Volkswagen Canada P20686,2,2,alternator,1,Volkswagen,Canada,525.82,354.21,674.92,mm,3.55,kg,900,24,80,50,6000,218.68,eur,3.0,False
220,Tesla New Zealand P38385,2,2,alternator,1,Tesla,New,512.76,373.69,701.19,mm,3.48,kg,900,12,75,50,6000,133.42,eur,4.0,False
221,Toyota Korea P29788,2,2,alternator,1,Toyota,Korea,487.09,418.08,690.66,mm,2.4,kg,1960,12,80,50,6000,110.02,eur,3.0,False
222,Mercedes China P29241,2,2,alternator,1,Mercedes,China,485.41,353.58,701.91,mm,2.24,kg,900,24,80,50,6000,126.29,eur,4.0,False
223,GMC Mexico P5489,2,2,alternator,1,GMC,Mexico,563.8,300.87,630.87,mm,2.64,kg,900,24,80,50,6000,132.25,eur,4.0,False
224,Lincoln Brazil P27924,2,2,alternator,1,Lincoln,Brazil,490.81,386.95,693.88,mm,3.21,kg,980,24,80,50,6000,226.69,eur,3.0,False
225,Benz Denmark P9851,2,2,alternator,1,Benz,Denmark,502.11,387.91,600.85,mm,3.76,kg,900,12,80,50,6000,145.8,eur,3.5,False
226,Daimler Italy P14165,2,2,alternator,1,Daimler,Italy,458.91,345.67,614.73,mm,3.78,kg,1800,12,80,50,6000,174.18,eur,4.0,False
227,BMW Thailand P21134,2,2,alternator,1,BMW,Thailand,555.28,378.6,649.44,mm,3.9,kg,1800,24,80,50,6000,238.67,eur,3.5,False
228,Tesla Sweden P1319,2,2,alternator,1,Tesla,Sweden,541.95,372.27,691.14,mm,2.84,kg,1800,24,75,50,6000,213.66,eur,3.5,False
229,Ferrari France P6262,2,2,alternator,1,Ferrari,France,507.55,410.95,691.54,mm,2.28,kg,900,24,75,50,6000,184.5,eur,3.0,False
230,Volkswagen Canada P3695,2,2,alternator,1,Volkswagen,Canada,516.71,334.44,654.37,mm,2.94,kg,980,12,80,50,6000,170.04,eur,5.0,False
231,Honda Norway P34730,2,2,alternator,1,Honda,Norway,576.96,349.41,641.36,mm,3.3,kg,900,12,75,50,6000,197.99,eur,4.5,False
232,Daimler Brazil P39040,2,2,alternator,1,Daimler,Brazil,526.59,375.88,645.15,mm,2.84,kg,900,12,80,50,6000,162.86,eur,3.5,False
233,Honda China P26113,2,2,alternator,1,Honda,China,472.5,406.99,682.2,mm,2.94,kg,900,12,80,50,6000,185.84,eur,4.0,False
234,Toyota Japan P13969,2,2,alternator,1,Toyota,Japan,577.14,392.68,613.66,mm,2.83,kg,900,24,75,50,6000,239.14,eur,5.0,False
235,KTM Denmark P31749,2,2,alternator,1,KTM,Denmark,492.36,374.81,643.33,mm,3.44,kg,1800,24,75,50,6000,195.68,eur,5.0,False
236,Volvo Cuba P1768,2,2,alternator,1,Volvo,Cuba,547.71,334.57,626.47,mm,3.81,kg,980,24,80,50,6000,219.83,eur,3.5,False
237,Volvo USA P17008,2,2,alternator,1,Volvo,USA,472.02,375.3,689.24,mm,3.99,kg,1960,24,80,50,6000,221.78,eur,4.0,False
238,Jeep India P34171,2,2,alternator,1,Jeep,India,570.13,369.44,657.3,mm,3.45,kg,900,12,75,50,6000,218.59,eur,3.5,False
239,Acura Netherlands P5515,2,2,alternator,1,Acura,Netherlands,499.74,373.55,611.76,mm,2.96,kg,900,24,75,50,6000,144.95,eur,3.0,False
240,Buick Korea P7006,2,2,alternator,1,Buick,Korea,567.44,377.1,652.88,mm,2.91,kg,900,12,80,50,6000,178.52,eur,4.5,False
241,Tesla Indonesia P38475,2,2,alternator,1,Tesla,Indonesia,542.59,347.69,682.18,mm,3.22,kg,980,24,75,50,6000,124.94,eur,3.5,False
242,Volkswagen Italy P15539,2,2,alternator,1,Volkswagen,Italy,570.07,378.34,610.8,mm,2.53,kg,900,12,75,50,6000,214.06,eur,4.5,False
243,Tesla Egypt P36322,2,2,alternator,1,Tesla,Egypt,485.08,323.09,683.85,mm,2.83,kg,1800,24,75,50,6000,105.26,eur,4.0,False
244,Honda Turkey P9154,2,2,alternator,1,Honda,Turkey,572.64,351.42,628.86,mm,2.19,kg,980,12,75,50,6000,146.57,eur,4.5,False
245,BMW India P22793,2,2,alternator,1,BMW,India,458.36,344.07,672.89,mm,2.79,kg,900,12,75,50,6000,233.73,eur,5.0,False
246,Acura Mexico P12504,2,2,alternator,1,Acura,Mexico,590.27,413.55,661.03,mm,2.59,kg,980,24,75,50,6000,242.72,eur,4.5,False
247,BYD Norway P16716,2,2,alternator,1,BYD,Norway,474.81,377.37,642.59,mm,2.91,kg,900,12,75,50,6000,175.64,eur,3.5,False
248,Honda Cuba P28142,2,2,alternator,1,Honda,Cuba,486.34,338.62,653.78,mm,2.49,kg,980,12,75,50,6000,152.81,eur,3.5,False
249,GMC Germany P22963,2,2,alternator,1,GMC,Germany,484.08,340.66,655.67,mm,2.64,kg,1960,24,75,50,6000,115.27,eur,4.0,False
250,Honda Mexico P20403,2,2,alternator,1,Honda,Mexico,488.51,338.0,706.81,mm,3.65,kg,1960,12,80,50,6000,225.57,eur,4.0,False
251,Honda Sweden P11836,2,2,alternator,1,Honda,Sweden,452.44,301.45,655.62,mm,2.89,kg,980,24,75,50,6000,104.49,eur,5.0,False
252,KTM Norway P19430,2,2,alternator,1,KTM,Norway,457.32,309.63,666.51,mm,2.69,kg,1960,12,75,50,6000,220.55,eur,3.5,False
253,Benz Brazil P21930,2,2,alternator,1,Benz,Brazil,529.65,398.28,651.07,mm,3.87,kg,1800,24,80,50,6000,246.67,eur,4.5,False
254,Buick China P33704,2,2,alternator,1,Buick,China,452.91,362.86,657.83,mm,2.57,kg,1960,12,75,50,6000,146.74,eur,4.0,False
255,Mercedes Denmark P30833,2,2,alternator,1,Mercedes,Denmark,514.77,418.81,668.46,mm,3.34,kg,1960,24,75,50,6000,226.61,eur,3.5,False
256,Hyundai Brazil P3796,2,2,alternator,1,Hyundai,Brazil,531.69,392.74,608.11,mm,2.55,kg,1800,24,80,50,6000,176.23,eur,4.5,False
257,GMC Brazil P1487,2,2,alternator,1,GMC,Brazil,523.62,385.57,624.42,mm,2.85,kg,980,12,75,50,6000,236.63,eur,4.5,False
258,Tesla Thailand P24171,2,2,alternator,1,Tesla,Thailand,575.03,402.94,627.02,mm,3.19,kg,1960,12,80,50,6000,127.82,eur,4.5,False
259,Tesla Korea P16342,2,2,alternator,1,Tesla,Korea,507.29,310.28,613.77,mm,3.82,kg,980,12,75,50,6000,200.27,eur,4.5,False
260,Jeep USA P39464,2,2,alternator,1,Jeep,USA,569.3,329.34,646.34,mm,2.61,kg,1800,12,80,50,6000,236.04,eur,4.5,False
261,Acura Indonesia P22021,2,2,alternator,1,Acura,Indonesia,533.93,331.36,709.4,mm,2.92,kg,1800,12,75,50,6000,166.87,eur,4.0,False
262,Acura Romania P3268,2,2,alternator,1,Acura,Romania,461.64,384.72,665.43,mm,3.68,kg,1960,24,80,50,6000,211.41,eur,3.0,False
263,Volvo Sweden P39485,2,2,alternator,1,Volvo,Sweden,492.22,347.06,644.42,mm,2.61,kg,1960,12,75,50,6000,137.92,eur,3.0,False
264,Toyota Korea P34764,2,2,alternator,1,Toyota,Korea,591.09,413.49,601.8,mm,3.13,kg,980,12,75,50,6000,225.76,eur,4.5,False
265,Toyota Belgium P30692,2,2,alternator,1,Toyota,Belgium,508.03,328.53,649.37,mm,3.38,kg,1960,24,80,50,6000,179.04,eur,3.0,False
266,Benz Chile P2160,2,2,alternator,1,Benz,Chile,470.87,359.31,686.23,mm,3.05,kg,1960,12,75,50,6000,169.64,eur,4.5,False
267,Daimler Chile P39989,2,2,alternator,1,Daimler,Chile,461.3,400.53,629.12,mm,2.46,kg,1800,12,80,50,6000,243.02,eur,3.5,False
268,Ferrari Chile P7187,2,2,alternator,1,Ferrari,Chile,537.93,366.17,678.89,mm,4.0,kg,980,12,80,50,6000,236.91,eur,5.0,False
269,Benz Cuba P1922,2,2,alternator,1,Benz,Cuba,547.81,309.01,628.15,mm,2.72,kg,900,12,75,50,6000,245.81,eur,4.5,False
270,Lincoln Chile P2490,2,2,alternator,1,Lincoln,Chile,455.38,394.73,678.72,mm,3.35,kg,980,12,80,50,6000,166.81,eur,4.0,False
271,Acura Germany P37496,2,2,alternator,1,Acura,Germany,506.31,395.69,679.55,mm,3.09,kg,980,24,80,50,6000,132.94,eur,4.5,False
272,Acura Thailand P3335,2,2,alternator,1,Acura,Thailand,596.34,362.3,677.2,mm,2.06,kg,1800,12,80,50,6000,143.41,eur,3.5,False
273,BYD Austria P9259,2,2,alternator,1,BYD,Austria,536.93,370.81,605.52,mm,2.58,kg,980,12,80,50,6000,171.95,eur,5.0,False
274,Jeep Turkey P32118,2,2,alternator,1,Jeep,Turkey,559.28,342.2,678.96,mm,2.91,kg,1800,24,80,50,6000,177.37,eur,4.5,False
275,BMW USA P10381,2,2,alternator,1,BMW,USA,510.09,371.94,677.27,mm,3.32,kg,1960,24,75,50,6000,184.7,eur,3.0,False
276,Honda Germany P19232,2,2,alternator,1,Honda,Germany,519.07,332.79,628.02,mm,2.66,kg,980,12,80,50,6000,155.99,eur,3.0,False
277,BYD Indonesia P31630,2,2,alternator,1,BYD,Indonesia,572.85,336.27,607.06,mm,3.83,kg,1960,24,75,50,6000,113.65,eur,3.0,False
278,GMC Japan P17001,2,2,alternator,1,GMC,Japan,528.09,339.02,638.8,mm,3.21,kg,900,24,75,50,6000,196.27,eur,4.5,False
279,Tesla Indonesia P27666,2,2,alternator,1,Tesla,Indonesia,482.8,330.98,656.9,mm,3.44,kg,1800,24,75,50,6000,221.23,eur,4.0,False
280,Daimler Denmark P12597,2,2,alternator,1,Daimler,Denmark,533.94,390.59,704.55,mm,3.71,kg,1960,24,80,50,6000,176.66,eur,4.0,False
281,Volkswagen Netherlands P17144,2,2,alternator,1,Volkswagen,Netherlands,497.13,319.44,681.16,mm,3.77,kg,900,12,75,50,6000,190.38,eur,5.0,False
282,Acura Egypt P1835,2,2,alternator,1,Acura,Egypt,499.57,309.7,646.82,mm,3.75,kg,900,12,80,50,6000,124.93,eur,4.5,False
283,Toyota New Zealand P34531,2,2,alternator,1,Toyota,New,569.11,318.08,611.48,mm,2.22,kg,900,24,80,50,6000,242.95,eur,4.0,False
284,Volkswagen Canada P2974,2,2,alternator,1,Volkswagen,Canada,459.4,303.94,614.97,mm,2.72,kg,900,24,80,50,6000,154.7,eur,3.0,False
285,Ferrari Canada P37448,2,2,alternator,1,Ferrari,Canada,494.53,301.69,615.2,mm,2.02,kg,900,12,80,50,6000,141.08,eur,4.5,False
286,Ferrari Thailand P11108,2,2,alternator,1,Ferrari,Thailand,573.45,379.0,603.04,mm,3.14,kg,1800,12,80,50,6000,143.93,eur,4.5,False
287,Honda Germany P16517,2,2,alternator,1,Honda,Germany,492.28,419.87,609.41,mm,2.55,kg,1960,24,80,50,6000,229.89,eur,3.0,False
288,Buick Switzerland P34395,2,2,alternator,1,Buick,Switzerland,579.91,355.68,685.05,mm,3.58,kg,980,12,80,50,6000,152.57,eur,4.0,False
289,Tesla Mexico P9620,2,2,alternator,1,Tesla,Mexico,519.09,393.59,631.45,mm,2.82,kg,1800,24,80,50,6000,192.84,eur,3.5,False
290,Lincoln Germany P11903,2,2,alternator,1,Lincoln,Germany,521.94,376.47,603.25,mm,3.37,kg,980,12,80,50,6000,236.52,eur,5.0,False
291,GMC Italy P24239,2,2,alternator,1,GMC,Italy,551.79,368.47,686.75,mm,2.28,kg,1960,12,80,50,6000,242.92,eur,3.0,False
292,Benz Cuba P3639,2,2,alternator,1,Benz,Cuba,578.02,354.1,674.16,mm,2.22,kg,1800,12,75,50,6000,215.57,eur,4.0,False
293,Toyota Cuba P26861,2,2,alternator,1,Toyota,Cuba,581.03,378.67,667.68,mm,3.4,kg,980,12,75,50,6000,235.67,eur,3.5,False
294,Benz New Zealand P37682,2,2,alternator,1,Benz,New,552.24,391.95,629.49,mm,2.39,kg,980,12,80,50,6000,119.57,eur,3.0,False
295,Ford Netherlands P29393,2,2,alternator,1,Ford,Netherlands,452.33,413.0,605.14,mm,2.1,kg,980,24,75,50,6000,121.16,eur,4.0,False
296,Benz Thailand P20106,2,2,alternator,1,Benz,Thailand,513.66,337.3,644.88,mm,3.3,kg,1800,24,80,50,6000,204.86,eur,3.0,False
297,Mercedes Denmark P38616,2,2,alternator,1,Mercedes,Denmark,467.55,373.96,623.48,mm,2.56,kg,980,12,75,50,6000,199.81,eur,4.5,False
298,Tesla Indonesia P23817,2,2,alternator,1,Tesla,Indonesia,529.92,401.66,650.34,mm,3.6,kg,1800,24,80,50,6000,200.79,eur,4.0,False
299,Honda USA P25087,2,2,alternator,1,Honda,USA,572.3,376.77,640.88,mm,3.12,kg,1800,24,75,50,6000,175.59,eur,4.5,False
300,BMW Canada P13108,2,2,alternator,1,BMW,Canada,460.65,398.32,698.85,mm,2.27,kg,900,24,80,50,6000,176.37,eur,3.5,False
301,Honda Indonesia P4877,2,2,alternator,1,Honda,Indonesia,538.74,357.26,605.44,mm,2.29,kg,900,12,80,50,6000,156.26,eur,4.0,False
302,Volvo Italy P18889,2,2,alternator,1,Volvo,Italy,586.83,357.72,607.42,mm,3.08,kg,1960,24,75,50,6000,160.63,eur,4.5,False
303,GMC Chile P1361,2,2,alternator,1,GMC,Chile,552.51,313.71,694.99,mm,3.3,kg,1800,24,75,50,6000,209.77,eur,4.5,False
304,Hyundai Denmark P32446,2,2,alternator,1,Hyundai,Denmark,582.71,385.59,615.85,mm,2.41,kg,980,24,75,50,6000,183.45,eur,3.5,False
305,Jeep Cuba P1379,2,2,alternator,1,Jeep,Cuba,492.37,417.99,640.18,mm,2.78,kg,1800,12,75,50,6000,114.4,eur,3.5,False
306,Volkswagen Japan P38889,2,2,alternator,1,Volkswagen,Japan,475.11,351.55,608.97,mm,3.65,kg,1800,24,80,50,6000,158.16,eur,4.5,False
307,Honda Thailand P4507,2,2,alternator,1,Honda,Thailand,503.7,319.27,615.09,mm,2.2,kg,900,12,75,50,6000,123.61,eur,5.0,False
308,KTM Brazil P39984,2,2,alternator,1,KTM,Brazil,477.83,369.36,692.66,mm,2.95,kg,1800,12,75,50,6000,243.71,eur,3.0,False
309,Mercedes Cuba P34328,2,2,alternator,1,Mercedes,Cuba,583.45,342.89,665.79,mm,3.04,kg,1800,12,75,50,6000,129.89,eur,4.0,False
310,Volkswagen Switzerland P30591,2,2,alternator,1,Volkswagen,Switzerland,536.5,344.59,687.39,mm,3.45,kg,980,12,75,50,6000,100.49,eur,4.0,False
311,BYD Netherlands P9404,2,2,alternator,1,BYD,Netherlands,599.04,356.72,632.38,mm,2.36,kg,900,24,75,50,6000,225.16,eur,4.0,False
312,Toyota Japan P28328,2,2,alternator,1,Toyota,Japan,524.53,415.79,627.56,mm,3.19,kg,980,24,75,50,6000,154.25,eur,4.0,False
313,Volvo Russia P10549,2,2,alternator,1,Volvo,Russia,468.76,334.41,628.34,mm,3.14,kg,1800,12,80,50,6000,117.98,eur,3.5,False
314,Mercedes Sweden P2439,2,2,alternator,1,Mercedes,Sweden,459.4,415.41,673.49,mm,3.3,kg,1960,12,80,50,6000,140.04,eur,3.0,False
315,Buick Netherlands P31434,2,2,alternator,1,Buick,Netherlands,482.01,382.82,636.92,mm,2.7,kg,1800,24,80,50,6000,225.46,eur,3.5,False
316,Benz Canada P4091,2,2,alternator,1,Benz,Canada,540.32,308.24,633.91,mm,3.2,kg,980,12,80,50,6000,108.29,eur,4.0,False
317,Hyundai Turkey P12839,2,2,alternator,1,Hyundai,Turkey,552.34,398.77,693.23,mm,2.09,kg,1960,24,75,50,6000,178.67,eur,4.0,False
318,BYD Korea P30034,2,2,alternator,1,BYD,Korea,523.7,381.38,674.91,mm,3.39,kg,1960,24,80,50,6000,179.8,eur,4.0,False
319,Buick Norway P8219,2,2,alternator,1,Buick,Norway,554.8,346.12,628.21,mm,2.55,kg,900,12,75,50,6000,152.38,eur,4.0,False
320,Volvo Italy P25988,2,2,alternator,1,Volvo,Italy,521.67,337.23,659.78,mm,3.96,kg,980,12,80,50,6000,138.14,eur,4.5,False
321,Jeep India P11353,2,2,alternator,1,Jeep,India,582.93,355.97,634.9,mm,2.64,kg,900,24,80,50,6000,227.29,eur,4.5,False
322,Mercedes Mexico P15121,2,2,alternator,1,Mercedes,Mexico,461.99,324.86,664.79,mm,2.06,kg,980,24,80,50,6000,166.51,eur,3.0,False
323,Benz Austria P20551,2,2,alternator,1,Benz,Austria,591.36,415.43,636.28,mm,3.34,kg,1960,24,80,50,6000,246.74,eur,4.5,False
324,Ford Russia P16448,2,2,alternator,1,Ford,Russia,507.83,328.62,647.68,mm,3.26,kg,1800,12,75,50,6000,231.8,eur,3.5,False
325,Acura Chile P21434,2,2,alternator,1,Acura,Chile,585.44,347.95,653.91,mm,3.33,kg,1960,12,80,50,6000,183.47,eur,4.0,False
326,KTM Canada P25853,2,2,alternator,1,KTM,Canada,543.54,366.16,684.58,mm,3.17,kg,1960,12,75,50,6000,226.45,eur,5.0,False
327,Hyundai Indonesia P29481,2,2,alternator,1,Hyundai,Indonesia,477.41,348.8,612.79,mm,2.75,kg,1800,24,75,50,6000,114.88,eur,4.5,False
328,Buick Switzerland P3277,2,2,alternator,1,Buick,Switzerland,511.38,416.14,653.46,mm,2.32,kg,900,12,80,50,6000,102.95,eur,5.0,False
329,BYD Italy P31419,2,2,alternator,1,BYD,Italy,588.16,313.72,607.74,mm,2.94,kg,980,12,75,50,6000,169.75,eur,4.0,False
330,Honda Denmark P24461,2,2,alternator,1,Honda,Denmark,596.66,341.72,608.44,mm,3.72,kg,900,12,80,50,6000,105.38,eur,3.0,False
331,GMC Denmark P9572,2,2,alternator,1,GMC,Denmark,576.33,341.25,613.08,mm,3.78,kg,1960,12,75,50,6000,180.41,eur,3.5,False
332,Mercedes Switzerland P26688,2,2,alternator,1,Mercedes,Switzerland,470.0,393.49,605.8,mm,3.32,kg,980,24,80,50,6000,135.54,eur,4.5,False
333,BMW Korea P21509,2,2,alternator,1,BMW,Korea,526.05,342.07,621.8,mm,3.79,kg,980,24,75,50,6000,203.91,eur,4.5,False
334,Buick France P26563,2,2,alternator,1,Buick,France,553.37,326.77,655.8,mm,2.95,kg,1800,12,80,50,6000,187.07,eur,3.0,False
335,Mercedes Italy P26944,2,2,alternator,1,Mercedes,Italy,491.21,372.51,651.79,mm,2.62,kg,1800,24,75,50,6000,157.57,eur,4.0,False
336,Mercedes Brazil P23218,2,2,alternator,1,Mercedes,Brazil,476.26,385.84,653.62,mm,2.47,kg,900,12,75,50,6000,192.86,eur,4.0,False
337,Ferrari New Zealand P14808,2,2,alternator,1,Ferrari,New,508.49,309.16,685.73,mm,2.97,kg,900,24,80,50,6000,108.54,eur,4.0,False
338,Benz Italy P29458,2,2,alternator,1,Benz,Italy,463.31,358.59,655.39,mm,3.96,kg,1960,12,80,50,6000,161.3,eur,3.0,False
339,Honda Russia P39413,2,2,alternator,1,Honda,Russia,508.78,304.72,660.92,mm,2.21,kg,980,12,75,50,6000,149.14,eur,4.0,False
340,GMC Brazil P26545,2,2,alternator,1,GMC,Brazil,560.12,389.28,684.99,mm,3.86,kg,980,12,80,50,6000,137.77,eur,3.5,False
341,Tesla Romania P17968,2,2,alternator,1,Tesla,Romania,471.95,334.87,602.59,mm,2.89,kg,900,12,80,50,6000,217.08,eur,3.5,False
342,Tesla USA P17026,2,2,alternator,1,Tesla,USA,559.65,395.22,672.58,mm,3.34,kg,900,12,80,50,6000,172.56,eur,4.0,False
343,Tesla Sweden P7647,2,2,alternator,1,Tesla,Sweden,458.91,300.66,633.39,mm,2.24,kg,980,12,75,50,6000,211.59,eur,3.0,False
344,Lincoln Japan P8656,2,2,alternator,1,Lincoln,Japan,496.36,329.1,670.63,mm,2.73,kg,1800,24,75,50,6000,207.68,eur,4.0,False
345,Tesla New Zealand P34252,2,2,alternator,1,Tesla,New,501.9,388.67,637.96,mm,2.14,kg,1960,12,75,50,6000,111.59,eur,4.0,False
346,Hyundai Sweden P11027,2,2,alternator,1,Hyundai,Sweden,510.96,402.96,630.14,mm,3.9,kg,1800,12,75,50,6000,126.06,eur,4.0,False
347,Ferrari Russia P6727,2,2,alternator,1,Ferrari,Russia,450.09,396.8,704.02,mm,2.11,kg,1800,24,80,50,6000,231.14,eur,3.5,False
348,Daimler Germany P29868,2,2,alternator,1,Daimler,Germany,488.67,406.55,689.68,mm,2.99,kg,900,12,75,50,6000,219.83,eur,4.5,False
349,Ford Japan P25539,2,2,alternator,1,Ford,Japan,463.15,392.13,655.19,mm,3.45,kg,980,24,75,50,6000,181.08,eur,4.0,False
350,BYD India P39744,2,2,alternator,1,BYD,India,489.55,406.22,690.61,mm,3.22,kg,980,12,80,50,6000,141.82,eur,4.5,False
