material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,power,voltage,current,price,currency,rank,is leaf
159,Toyota Mexico F30108,3,6,alternator fan,2,Toyota,Mexico,0.35,0.7902160864345736,mm,0.24,kg,1.0,0,1.0,0.9281333333333335,eur,0.5,True
160,KTM Austria F6057,3,6,alternator fan,2,KTM,Austria,0.01,0.5592236894757899,mm,0.30000000000000004,kg,1.0,0,0.0,0.0673333333333333,eur,0.5,True
161,Volvo Norway F21160,3,6,alternator fan,2,Volvo,Norway,0.63,0.7436974789915967,mm,0.655,kg,1.0,0,1.0,0.4478666666666667,eur,0.5,True
162,GMC Turkey F6902,3,6,alternator fan,2,GMC,Turkey,0.3,0.6968787515005996,mm,0.8,kg,1.0,0,0.0,0.6257333333333335,eur,0.5,True
163,Acura Russia F18576,3,6,alternator fan,2,Acura,Russia,0.59,0.7625050020008003,mm,0.48,kg,1.0,0,1.0,0.42680000000000007,eur,1.0,True
164,Buick Mexico F14293,3,6,alternator fan,2,Buick,Mexico,0.56,0.7414965986394556,mm,0.355,kg,1.0,0,1.0,0.2878666666666667,eur,0.25,True
165,Volvo Romania F31983,3,6,alternator fan,2,Volvo,Romania,0.19,0.3629451780712281,mm,0.8,kg,1.0,0,0.0,0.9836000000000001,eur,0.75,True
166,Benz Germany F38108,3,6,alternator fan,2,Benz,Germany,0.69,0.09883953581432565,mm,0.41500000000000004,kg,0.0,0,0.0,0.11346666666666673,eur,0.75,True
167,Ford India F29902,3,6,alternator fan,2,Ford,India,0.46,0.34293717486994757,mm,0.8600000000000001,kg,1.0,0,0.0,0.4744,eur,0.5,True
168,Volvo Turkey F31758,3,6,alternator fan,2,Volvo,Turkey,0.99,0.3283313325330136,mm,0.050000000000000044,kg,1.0,0,0.0,0.9308000000000001,eur,0.25,True
169,BYD Mexico F33796,3,6,alternator fan,2,BYD,Mexico,0.97,0.5568227290916361,mm,0.35,kg,1.0,0,1.0,0.6325333333333333,eur,0.0,True
170,Acura Italy F8439,3,6,alternator fan,2,Acura,Italy,0.66,0.04931972789115651,mm,0.41500000000000004,kg,0.0,0,0.0,0.03453333333333338,eur,1.0,True
171,Buick Cuba F8507,3,6,alternator fan,2,Buick,Cuba,0.94,0.8183273309323733,mm,0.17000000000000004,kg,1.0,0,0.0,0.008133333333333326,eur,0.75,True
172,BYD Brazil F19445,3,6,alternator fan,2,BYD,Brazil,0.14,0.4701880752300919,mm,0.9750000000000001,kg,0.0,0,1.0,0.27346666666666675,eur,0.5,True
173,BMW Germany F10179,3,6,alternator fan,2,BMW,Germany,0.3,0.1529611844737891,mm,0.235,kg,1.0,0,1.0,0.23359999999999995,eur,0.75,True
174,BMW Switzerland F7341,3,6,alternator fan,2,BMW,Switzerland,0.12,0.23849539815926393,mm,0.5900000000000001,kg,0.0,0,0.0,0.16306666666666672,eur,0.75,True
175,Tesla Cuba F24128,3,6,alternator fan,2,Tesla,Cuba,0.71,0.4648859543817528,mm,0.30000000000000004,kg,1.0,0,1.0,0.5956,eur,0.0,True
176,Lincoln Austria F13097,3,6,alternator fan,2,Lincoln,Austria,0.81,0.7649059623849541,mm,0.9850000000000001,kg,0.0,0,1.0,0.958,eur,0.25,True
177,Toyota Russia F5025,3,6,alternator fan,2,Toyota,Russia,0.43,0.6621648659463789,mm,0.16500000000000004,kg,1.0,0,1.0,0.3621333333333333,eur,0.5,True
178,Honda Belgium F30923,3,6,alternator fan,2,Honda,Belgium,0.19,0.8618447378951575,mm,0.8049999999999999,kg,1.0,0,0.0,0.5268,eur,0.0,True
179,Buick China F8484,3,6,alternator fan,2,Buick,China,0.11,0.2436974789915967,mm,0.07999999999999996,kg,1.0,0,1.0,0.40680000000000005,eur,0.25,True
180,GMC Chile F8993,3,6,alternator fan,2,GMC,Chile,0.98,0.40866346538615456,mm,0.98,kg,1.0,0,0.0,0.5438666666666667,eur,1.0,True
181,BMW Italy F2085,3,6,alternator fan,2,BMW,Italy,0.18,0.9917967186874745,mm,0.9550000000000001,kg,1.0,0,1.0,0.7209333333333332,eur,0.5,True
182,GMC Netherlands F2905,3,6,alternator fan,2,GMC,Netherlands,0.8,0.3701480592236893,mm,0.06000000000000005,kg,0.0,0,0.0,0.13546666666666662,eur,0.0,True
183,Volvo Switzerland F24105,3,6,alternator fan,2,Volvo,Switzerland,0.55,0.6745698279311728,mm,0.685,kg,1.0,0,1.0,0.41040000000000004,eur,0.25,True
184,Ferrari Denmark F13230,3,6,alternator fan,2,Ferrari,Denmark,0.31,0.6450580232092836,mm,0.7250000000000001,kg,0.0,0,0.0,0.9712000000000001,eur,0.25,True
185,Daimler France F6874,3,6,alternator fan,2,Daimler,France,0.78,0.07062825130052021,mm,0.0050000000000000044,kg,0.0,0,1.0,0.8275999999999999,eur,0.0,True
186,GMC USA F7640,3,6,alternator fan,2,GMC,USA,0.97,0.019407763105242067,mm,0.275,kg,1.0,0,1.0,0.3031999999999999,eur,0.75,True
187,BMW Sweden F23789,3,6,alternator fan,2,BMW,Sweden,0.46,0.6351540616246497,mm,0.25,kg,1.0,0,1.0,0.23386666666666675,eur,0.25,True
188,Acura Turkey F12435,3,6,alternator fan,2,Acura,Turkey,0.75,0.17136854741896748,mm,0.365,kg,0.0,0,1.0,0.15399999999999997,eur,0.25,True
189,Ford Turkey F1075,3,6,alternator fan,2,Ford,Turkey,0.09,0.8941576630652257,mm,0.28500000000000003,kg,1.0,0,1.0,0.3302666666666666,eur,1.0,True
190,Honda Denmark F10851,3,6,alternator fan,2,Honda,Denmark,0.87,0.15936374549819987,mm,0.645,kg,1.0,0,1.0,0.1949333333333334,eur,0.75,True
191,Lincoln Thailand F11609,3,6,alternator fan,2,Lincoln,Thailand,0.22,0.753401360544218,mm,0.5,kg,1.0,0,0.0,0.6056,eur,0.5,True
192,Tesla Japan F18938,3,6,alternator fan,2,Tesla,Japan,0.03,0.7557022809123644,mm,0.72,kg,1.0,0,0.0,0.9434666666666666,eur,0.0,True
193,BYD Belgium F2516,3,6,alternator fan,2,BYD,Belgium,0.03,0.36754701880752294,mm,0.615,kg,0.0,0,1.0,0.5221333333333333,eur,0.0,True
194,GMC New Zealand F18104,3,6,alternator fan,2,GMC,New,0.99,0.8875550220088034,mm,0.28500000000000003,kg,0.0,0,1.0,0.16653333333333326,eur,0.25,True
195,BYD Indonesia F17267,3,6,alternator fan,2,BYD,Indonesia,0.69,0.8500400160064026,mm,0.7250000000000001,kg,1.0,0,1.0,0.5325333333333333,eur,0.5,True
196,BYD Japan F7662,3,6,alternator fan,2,BYD,Japan,0.5,0.5120048019207688,mm,0.26,kg,0.0,0,0.0,0.3722666666666667,eur,0.5,True
197,Ferrari Mexico F19095,3,6,alternator fan,2,Ferrari,Mexico,0.31,0.5264105642256901,mm,0.11499999999999999,kg,0.0,0,0.0,0.5457333333333334,eur,0.5,True
198,Mercedes Netherlands F14051,3,6,alternator fan,2,Mercedes,Netherlands,0.1,0.9729891956782709,mm,0.905,kg,0.0,0,0.0,0.5577333333333333,eur,0.5,True
199,Benz USA F21652,3,6,alternator fan,2,Benz,USA,0.81,0.7002801120448177,mm,0.19999999999999996,kg,1.0,0,1.0,0.03799999999999992,eur,0.75,True
200,Buick India F15440,3,6,alternator fan,2,Buick,India,0.26,0.6760704281712687,mm,0.6950000000000001,kg,1.0,0,1.0,0.21906666666666677,eur,0.0,True
201,Jeep Japan F18198,3,6,alternator fan,2,Jeep,Japan,0.11,0.8054221688675466,mm,0.18500000000000005,kg,0.0,0,1.0,0.8550666666666666,eur,0.25,True
202,Daimler Turkey F7219,3,6,alternator fan,2,Daimler,Turkey,0.87,0.2544017607042823,mm,0.835,kg,1.0,0,0.0,0.3977333333333333,eur,0.25,True
203,Daimler Korea F32222,3,6,alternator fan,2,Daimler,Korea,0.59,0.9662865146058423,mm,0.5049999999999999,kg,0.0,0,1.0,0.4825333333333333,eur,0.25,True
204,Hyundai New Zealand F16132,3,6,alternator fan,2,Hyundai,New,0.75,0.13685474189675928,mm,0.7849999999999999,kg,0.0,0,0.0,0.2801333333333334,eur,0.75,True
205,Lincoln Mexico F15573,3,6,alternator fan,2,Lincoln,Mexico,0.39,0.5402160864345736,mm,0.345,kg,1.0,0,1.0,0.3601333333333334,eur,1.0,True
206,Jeep Belgium F12957,3,6,alternator fan,2,Jeep,Belgium,0.84,0.9632853141256495,mm,0.6100000000000001,kg,0.0,0,1.0,0.9936000000000001,eur,0.25,True
207,Tesla Sweden F21617,3,6,alternator fan,2,Tesla,Sweden,0.9,0.4482793117246903,mm,0.7350000000000001,kg,1.0,0,0.0,0.6681333333333334,eur,0.5,True
208,Ford Canada F26951,3,6,alternator fan,2,Ford,Canada,0.83,0.6496598639455785,mm,0.94,kg,0.0,0,0.0,0.7178666666666668,eur,0.25,True
209,Mercedes Brazil F24616,3,6,alternator fan,2,Mercedes,Brazil,0.42,0.4556822729091642,mm,0.815,kg,0.0,0,0.0,0.38813333333333333,eur,0.25,True
210,KTM Netherlands F21417,3,6,alternator fan,2,KTM,Netherlands,0.0,0.9676870748299318,mm,0.355,kg,0.0,0,1.0,0.20053333333333342,eur,0.25,True
211,Tesla Turkey F2565,3,6,alternator fan,2,Tesla,Turkey,0.6,0.5191076430572226,mm,0.19499999999999995,kg,1.0,0,1.0,0.30600000000000005,eur,1.0,True
212,Hyundai Belgium F10633,3,6,alternator fan,2,Hyundai,Belgium,0.34,0.5297118847539019,mm,0.71,kg,0.0,0,1.0,0.42106666666666664,eur,0.75,True
213,BYD Indonesia F16217,3,6,alternator fan,2,BYD,Indonesia,0.12,0.050820328131252895,mm,0.5349999999999999,kg,1.0,0,1.0,0.9542666666666666,eur,0.25,True
214,Lincoln Belgium F36702,3,6,alternator fan,2,Lincoln,Belgium,0.48,0.9789915966386552,mm,0.95,kg,0.0,0,0.0,0.30946666666666656,eur,0.75,True
215,Hyundai Mexico F4606,3,6,alternator fan,2,Hyundai,Mexico,0.63,0.2107843137254906,mm,0.24,kg,0.0,0,0.0,0.20946666666666658,eur,0.75,True
216,Hyundai Egypt F2015,3,6,alternator fan,2,Hyundai,Egypt,0.77,0.21888755502200868,mm,0.51,kg,0.0,0,1.0,0.4824000000000001,eur,0.25,True
217,Daimler Thailand F20146,3,6,alternator fan,2,Daimler,Thailand,0.14,0.6610644257703083,mm,0.94,kg,0.0,0,1.0,0.7914666666666669,eur,0.5,True
218,Buick New Zealand F13264,3,6,alternator fan,2,Buick,New,0.4,0.7870148059223694,mm,0.5449999999999999,kg,1.0,0,1.0,0.47413333333333335,eur,0.5,True
219,BMW Brazil F6853,3,6,alternator fan,2,BMW,Brazil,0.35,0.39295718287314885,mm,0.76,kg,0.0,0,1.0,0.5874666666666667,eur,0.25,True
220,Buick Italy F7712,3,6,alternator fan,2,Buick,Italy,0.91,0.9520808323329335,mm,0.7749999999999999,kg,0.0,0,1.0,0.4575999999999999,eur,1.0,True
221,Volkswagen Egypt F31307,3,6,alternator fan,2,Volkswagen,Egypt,0.03,0.7198879551820729,mm,0.12,kg,0.0,0,0.0,0.8233333333333334,eur,1.0,True
222,Lincoln Cuba F5139,3,6,alternator fan,2,Lincoln,Cuba,0.62,0.1906762705082038,mm,0.35,kg,1.0,0,1.0,0.7279999999999999,eur,0.75,True
223,Buick Romania F23415,3,6,alternator fan,2,Buick,Romania,0.69,0.582833133253301,mm,0.15000000000000002,kg,1.0,0,1.0,0.7520000000000001,eur,0.75,True
224,Mercedes Cuba F18477,3,6,alternator fan,2,Mercedes,Cuba,0.26,0.7263905562224888,mm,0.94,kg,1.0,0,1.0,0.8363999999999998,eur,0.75,True
225,Hyundai Norway F5388,3,6,alternator fan,2,Hyundai,Norway,0.04,0.7825130052020808,mm,0.905,kg,0.0,0,1.0,0.17053333333333343,eur,0.5,True
226,Ford Italy F4705,3,6,alternator fan,2,Ford,Italy,0.33,0.342436974789916,mm,0.7849999999999999,kg,1.0,0,0.0,0.27160000000000006,eur,0.25,True
227,Hyundai Austria F11336,3,6,alternator fan,2,Hyundai,Austria,0.73,0.4642857142857138,mm,0.8700000000000001,kg,1.0,0,0.0,0.3275999999999999,eur,0.75,True
228,Tesla France F35877,3,6,alternator fan,2,Tesla,France,0.89,0.5367146858743493,mm,0.19999999999999996,kg,0.0,0,1.0,0.31626666666666664,eur,0.75,True
229,BYD Austria F39533,3,6,alternator fan,2,BYD,Austria,0.6,0.7436974789915967,mm,0.815,kg,0.0,0,0.0,0.5524000000000001,eur,0.0,True
230,Buick Sweden F5300,3,6,alternator fan,2,Buick,Sweden,0.9,0.7366946778711481,mm,0.16500000000000004,kg,0.0,0,0.0,0.5514666666666667,eur,0.0,True
231,Daimler USA F2086,3,6,alternator fan,2,Daimler,USA,0.61,0.5254101640656259,mm,0.20499999999999996,kg,1.0,0,1.0,0.24439999999999998,eur,0.5,True
232,Ferrari India F21390,3,6,alternator fan,2,Ferrari,India,0.34,0.2665066026410562,mm,0.77,kg,1.0,0,1.0,0.8282666666666667,eur,0.5,True
233,Lincoln Canada F19993,3,6,alternator fan,2,Lincoln,Canada,0.14,0.23209283713485432,mm,0.32499999999999996,kg,1.0,0,1.0,0.9201333333333332,eur,0.5,True
234,Acura Canada F27265,3,6,alternator fan,2,Acura,Canada,0.04,0.9236694677871149,mm,0.69,kg,0.0,0,1.0,0.3398666666666666,eur,0.25,True
235,Jeep Russia F27653,3,6,alternator fan,2,Jeep,Russia,0.58,0.21938775510204137,mm,0.575,kg,0.0,0,0.0,0.09866666666666674,eur,0.75,True
236,GMC Switzerland F24528,3,6,alternator fan,2,GMC,Switzerland,0.41,0.6443577430972384,mm,0.31499999999999995,kg,0.0,0,0.0,0.1226666666666667,eur,0.0,True
237,Honda Romania F18639,3,6,alternator fan,2,Honda,Romania,0.29,0.09113645458183284,mm,0.27,kg,0.0,0,1.0,0.7197333333333332,eur,0.75,True
238,BYD New Zealand F26532,3,6,alternator fan,2,BYD,New,0.49,0.6952781112444976,mm,0.96,kg,0.0,0,0.0,0.4824000000000001,eur,0.0,True
239,Benz Brazil F20412,3,6,alternator fan,2,Benz,Brazil,0.13,0.07052821128451389,mm,0.05500000000000005,kg,0.0,0,1.0,0.25799999999999995,eur,0.75,True
240,Honda Germany F21836,3,6,alternator fan,2,Honda,Germany,0.8,0.6643657462985189,mm,0.08499999999999996,kg,1.0,0,1.0,0.16826666666666673,eur,1.0,True
241,GMC Cuba F16766,3,6,alternator fan,2,GMC,Cuba,0.25,0.08363345338135264,mm,0.6200000000000001,kg,0.0,0,0.0,0.39680000000000004,eur,0.25,True
242,Buick Sweden F16529,3,6,alternator fan,2,Buick,Sweden,0.38,0.6756702681072423,mm,0.41500000000000004,kg,0.0,0,1.0,0.08386666666666676,eur,1.0,True
243,Jeep India F22878,3,6,alternator fan,2,Jeep,India,0.47,0.19957983193277348,mm,0.7250000000000001,kg,1.0,0,1.0,0.22879999999999995,eur,0.75,True
244,Honda Norway F4181,3,6,alternator fan,2,Honda,Norway,0.65,0.6266506602641053,mm,0.76,kg,1.0,0,1.0,0.08546666666666662,eur,0.75,True
245,GMC China F36896,3,6,alternator fan,2,GMC,China,0.99,0.6254501800720283,mm,0.69,kg,0.0,0,0.0,0.8653333333333334,eur,0.5,True
246,Ford Belgium F28326,3,6,alternator fan,2,Ford,Belgium,0.5,0.017206882753101508,mm,0.475,kg,0.0,0,0.0,0.06866666666666674,eur,1.0,True
247,GMC India F4269,3,6,alternator fan,2,GMC,India,0.22,0.7710084033613448,mm,0.235,kg,1.0,0,0.0,0.626,eur,0.25,True
248,Ferrari Netherlands F13697,3,6,alternator fan,2,Ferrari,Netherlands,0.91,0.20298119247699037,mm,0.14,kg,1.0,0,0.0,0.13413333333333335,eur,0.5,True
249,Acura Japan F4983,3,6,alternator fan,2,Acura,Japan,0.98,0.438575430172069,mm,0.36,kg,1.0,0,1.0,0.4178666666666667,eur,0.5,True
250,Ford New Zealand F8709,3,6,alternator fan,2,Ford,New,0.88,0.32993197278911574,mm,0.6599999999999999,kg,0.0,0,0.0,0.08799999999999993,eur,0.5,True
251,Buick Russia F19666,3,6,alternator fan,2,Buick,Russia,0.59,0.3670468187274914,mm,0.32999999999999996,kg,0.0,0,1.0,0.6010666666666666,eur,0.0,True
252,Honda Egypt F5398,3,6,alternator fan,2,Honda,Egypt,0.86,0.3512404961984794,mm,0.29500000000000004,kg,1.0,0,1.0,0.5342666666666666,eur,0.5,True
253,Honda Korea F18598,3,6,alternator fan,2,Honda,Korea,0.92,0.870348139255702,mm,0.015000000000000013,kg,1.0,0,0.0,0.9025333333333333,eur,0.25,True
254,KTM Denmark F37903,3,6,alternator fan,2,KTM,Denmark,0.73,0.13105242096838754,mm,0.475,kg,1.0,0,1.0,0.22120000000000004,eur,0.0,True
255,Buick Mexico F1136,3,6,alternator fan,2,Buick,Mexico,0.46,0.324729891956783,mm,0.5049999999999999,kg,0.0,0,0.0,0.3549333333333334,eur,1.0,True
256,BYD Russia F34129,3,6,alternator fan,2,BYD,Russia,0.72,0.24969987995198106,mm,0.5,kg,0.0,0,0.0,0.9844000000000002,eur,0.5,True
257,Toyota Canada F2242,3,6,alternator fan,2,Toyota,Canada,0.12,0.169967987194878,mm,0.7450000000000001,kg,0.0,0,1.0,0.5972000000000001,eur,1.0,True
258,BMW Italy F7781,3,6,alternator fan,2,BMW,Italy,0.15,0.55952380952381,mm,0.030000000000000027,kg,0.0,0,0.0,0.34853333333333336,eur,0.75,True
259,Ferrari Denmark F32107,3,6,alternator fan,2,Ferrari,Denmark,0.44,0.0416166466586637,mm,0.75,kg,1.0,0,1.0,0.2866666666666667,eur,0.0,True
260,KTM France F8220,3,6,alternator fan,2,KTM,France,0.68,0.1893757503001206,mm,0.5249999999999999,kg,1.0,0,1.0,0.5214666666666666,eur,0.25,True
261,Honda Mexico F17732,3,6,alternator fan,2,Honda,Mexico,0.57,0.7105842336934769,mm,0.040000000000000036,kg,0.0,0,1.0,0.6829333333333333,eur,0.75,True
262,Hyundai Chile F24790,3,6,alternator fan,2,Hyundai,Chile,0.08,0.31972789115646283,mm,0.10999999999999999,kg,1.0,0,1.0,0.6264000000000001,eur,0.25,True
263,BMW Japan F39766,3,6,alternator fan,2,BMW,Japan,0.48,0.2846138455382156,mm,0.7350000000000001,kg,0.0,0,0.0,0.5860000000000001,eur,0.25,True
264,Volkswagen Brazil F5268,3,6,alternator fan,2,Volkswagen,Brazil,0.56,0.43207282913165307,mm,0.27,kg,0.0,0,1.0,0.08160000000000006,eur,0.75,True
265,Ferrari Denmark F29786,3,6,alternator fan,2,Ferrari,Denmark,0.88,0.3893557422969193,mm,0.19999999999999996,kg,1.0,0,1.0,0.20586666666666664,eur,0.75,True
266,BMW Chile F33109,3,6,alternator fan,2,BMW,Chile,0.57,0.07503001200480189,mm,0.08999999999999997,kg,0.0,0,0.0,0.39626666666666666,eur,0.25,True
267,Buick Russia F14570,3,6,alternator fan,2,Buick,Russia,0.64,0.20198079231692725,mm,0.12,kg,0.0,0,1.0,0.3520000000000001,eur,0.0,True
268,Volvo USA F35934,3,6,alternator fan,2,Volvo,USA,0.01,0.9178671468587432,mm,0.24,kg,1.0,0,0.0,0.043333333333333335,eur,0.25,True
269,BMW Canada F24602,3,6,alternator fan,2,BMW,Canada,0.32,0.845238095238095,mm,0.26,kg,0.0,0,0.0,0.8249333333333334,eur,0.25,True
270,GMC New Zealand F35635,3,6,alternator fan,2,GMC,New,0.8,0.5414165666266505,mm,0.35,kg,0.0,0,0.0,0.31600000000000006,eur,0.75,True
271,Toyota Denmark F9565,3,6,alternator fan,2,Toyota,Denmark,0.6,0.9848939575830333,mm,0.37,kg,0.0,0,0.0,0.46373333333333333,eur,0.5,True
272,Honda Cuba F16781,3,6,alternator fan,2,Honda,Cuba,0.3,0.07112845138055233,mm,0.95,kg,1.0,0,0.0,0.3658666666666666,eur,0.25,True
273,KTM New Zealand F8998,3,6,alternator fan,2,KTM,New,0.74,0.5144057623049225,mm,0.16000000000000003,kg,0.0,0,0.0,0.28906666666666675,eur,0.25,True
274,Daimler Netherlands F16086,3,6,alternator fan,2,Daimler,Netherlands,0.24,0.8109243697478995,mm,0.7749999999999999,kg,0.0,0,1.0,0.3882666666666667,eur,0.5,True
275,BMW Canada F15181,3,6,alternator fan,2,BMW,Canada,0.04,0.20218087234893986,mm,0.6799999999999999,kg,1.0,0,1.0,0.19879999999999995,eur,0.25,True
276,Mercedes China F33546,3,6,alternator fan,2,Mercedes,China,0.01,0.06532613045218115,mm,0.98,kg,0.0,0,1.0,0.7240000000000002,eur,0.25,True
277,Jeep Cuba F30087,3,6,alternator fan,2,Jeep,Cuba,0.66,0.8336334533813526,mm,0.71,kg,0.0,0,1.0,0.8388,eur,0.0,True
278,Benz Cuba F2997,3,6,alternator fan,2,Benz,Cuba,0.97,0.615046018407363,mm,0.17000000000000004,kg,0.0,0,1.0,0.054933333333333396,eur,0.25,True
279,Tesla Germany F28961,3,6,alternator fan,2,Tesla,Germany,0.2,0.46308523409363694,mm,0.07499999999999996,kg,0.0,0,0.0,0.8851999999999998,eur,0.5,True
280,GMC India F18566,3,6,alternator fan,2,GMC,India,0.06,0.47128851540616246,mm,0.09999999999999998,kg,1.0,0,1.0,0.34813333333333335,eur,0.0,True
281,Volkswagen Belgium F4651,3,6,alternator fan,2,Volkswagen,Belgium,0.34,0.11904761904761935,mm,0.355,kg,0.0,0,0.0,0.7746666666666666,eur,0.5,True
282,Mercedes Japan F6477,3,6,alternator fan,2,Mercedes,Japan,0.47,0.06172468987595052,mm,0.43500000000000005,kg,0.0,0,0.0,0.6677333333333333,eur,0.25,True
283,Jeep Canada F23988,3,6,alternator fan,2,Jeep,Canada,0.31,0.022208883553421634,mm,0.28,kg,1.0,0,1.0,0.039733333333333384,eur,0.5,True
284,Lincoln China F9764,3,6,alternator fan,2,Lincoln,China,0.74,0.9289715886354539,mm,0.31000000000000005,kg,0.0,0,1.0,0.37173333333333325,eur,0.25,True
285,Daimler Thailand F28232,3,6,alternator fan,2,Daimler,Thailand,0.33,0.829131652661064,mm,0.675,kg,0.0,0,1.0,0.10359999999999994,eur,0.25,True
286,Ferrari Sweden F4670,3,6,alternator fan,2,Ferrari,Sweden,0.46,0.6329531812725085,mm,0.32499999999999996,kg,1.0,0,0.0,0.023599999999999947,eur,0.25,True
287,BMW Russia F13647,3,6,alternator fan,2,BMW,Russia,0.43,0.7506002400960379,mm,0.31000000000000005,kg,0.0,0,1.0,0.9718666666666664,eur,0.5,True
288,Toyota Korea F4847,3,6,alternator fan,2,Toyota,Korea,0.62,0.7947178871548622,mm,0.28,kg,0.0,0,0.0,0.22826666666666673,eur,0.25,True
289,Lincoln Korea F4483,3,6,alternator fan,2,Lincoln,Korea,0.66,0.23829531812725133,mm,0.9550000000000001,kg,1.0,0,1.0,0.6426666666666667,eur,1.0,True
290,Hyundai Thailand F2792,3,6,alternator fan,2,Hyundai,Thailand,0.91,0.4894957983193282,mm,0.8700000000000001,kg,1.0,0,0.0,0.2125333333333333,eur,0.25,True
291,Hyundai New Zealand F13178,3,6,alternator fan,2,Hyundai,New,0.39,0.354241696678671,mm,0.9450000000000001,kg,0.0,0,1.0,0.9325333333333333,eur,0.25,True
292,BYD Indonesia F35646,3,6,alternator fan,2,BYD,Indonesia,0.94,0.11574629851940765,mm,1.0,kg,1.0,0,1.0,0.03720000000000008,eur,1.0,True
293,Toyota Thailand F5918,3,6,alternator fan,2,Toyota,Thailand,0.67,0.3229291716686671,mm,0.33499999999999996,kg,0.0,0,1.0,0.018133333333333324,eur,1.0,True
294,Buick Mexico F8823,3,6,alternator fan,2,Buick,Mexico,0.5,0.45028011204481766,mm,0.32499999999999996,kg,1.0,0,1.0,0.6689333333333334,eur,0.25,True
295,Buick France F18273,3,6,alternator fan,2,Buick,France,0.92,0.16746698679471791,mm,0.905,kg,1.0,0,1.0,0.2678666666666667,eur,0.25,True
296,Honda Thailand F10699,3,6,alternator fan,2,Honda,Thailand,0.52,0.33013205282112834,mm,0.9450000000000001,kg,1.0,0,0.0,0.062000000000000076,eur,0.0,True
297,Toyota Russia F32977,3,6,alternator fan,2,Toyota,Russia,0.1,0.1376550620248098,mm,0.8500000000000001,kg,1.0,0,0.0,0.23426666666666657,eur,0.5,True
298,KTM Turkey F23186,3,6,alternator fan,2,KTM,Turkey,0.66,0.11714685874349771,mm,0.7849999999999999,kg,1.0,0,0.0,0.9061333333333335,eur,0.25,True
299,Honda Russia F9055,3,6,alternator fan,2,Honda,Russia,0.06,0.46988795518207294,mm,0.8700000000000001,kg,0.0,0,0.0,0.8389333333333332,eur,1.0,True
300,Tesla Indonesia F14671,3,6,alternator fan,2,Tesla,Indonesia,0.95,0.6353541416566624,mm,0.36,kg,0.0,0,1.0,0.9193333333333332,eur,0.5,True
301,Ferrari Thailand F3831,3,6,alternator fan,2,Ferrari,Thailand,0.1,0.7424969987995198,mm,0.485,kg,1.0,0,1.0,0.2913333333333333,eur,0.75,True
302,Buick Denmark F9065,3,6,alternator fan,2,Buick,Denmark,0.01,0.9170668267306926,mm,0.18000000000000005,kg,0.0,0,0.0,0.6268,eur,0.5,True
303,Volkswagen China F17428,3,6,alternator fan,2,Volkswagen,China,0.25,0.2593037214885961,mm,0.14500000000000002,kg,0.0,0,1.0,0.062400000000000094,eur,0.25,True
304,Acura Cuba F35137,3,6,alternator fan,2,Acura,Cuba,0.8,0.7038815526210483,mm,0.635,kg,0.0,0,0.0,0.7369333333333334,eur,0.25,True
305,Benz France F12658,3,6,alternator fan,2,Benz,France,0.27,0.02030812324930001,mm,0.655,kg,1.0,0,0.0,0.5454666666666667,eur,0.5,True
306,Honda Switzerland F39907,3,6,alternator fan,2,Honda,Switzerland,0.63,0.9346738695478194,mm,0.17500000000000004,kg,1.0,0,1.0,0.25120000000000003,eur,0.5,True
307,Ford Romania F5912,3,6,alternator fan,2,Ford,Romania,0.49,0.6421568627450983,mm,0.43000000000000005,kg,0.0,0,0.0,0.5690666666666667,eur,0.25,True
308,Volkswagen Chile F22529,3,6,alternator fan,2,Volkswagen,Chile,0.07,0.018007202881152568,mm,0.06000000000000005,kg,0.0,0,1.0,0.5390666666666668,eur,0.5,True
309,Ford Denmark F26810,3,6,alternator fan,2,Ford,Denmark,0.82,0.06782713085234121,mm,0.010000000000000009,kg,0.0,0,0.0,0.037866666666666715,eur,0.25,True
310,Ferrari Chile F28595,3,6,alternator fan,2,Ferrari,Chile,0.42,0.004201680672269065,mm,0.010000000000000009,kg,0.0,0,0.0,0.08346666666666673,eur,0.25,True
311,Benz Romania F26083,3,6,alternator fan,2,Benz,Romania,0.4,0.934873949579832,mm,0.6000000000000001,kg,0.0,0,0.0,0.5026666666666667,eur,0.25,True
312,BMW Denmark F16110,3,6,alternator fan,2,BMW,Denmark,0.64,0.5230092036814721,mm,0.17000000000000004,kg,0.0,0,0.0,0.3979999999999999,eur,0.25,True
