material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,voltage,current,pressure,flow,price,currency,rank,is leaf
178,Volvo Cuba O20672,2,4,oil pump,1,Volvo,Cuba,588.57,311.21,334.07,mm,2.12,kg,12,3.0,300,45,568.66,eur,4.0,True
179,Daimler Korea O26195,2,4,oil pump,1,Daimler,Korea,583.77,301.87,353.2,mm,2.07,kg,12,3.0,300,50,410.72,eur,3.5,True
180,KTM Chile O9949,2,4,oil pump,1,KTM,Chile,552.54,325.36,389.7,mm,3.59,kg,12,3.0,300,45,437.86,eur,4.5,True
181,Acura Denmark O29385,2,4,oil pump,1,Acura,Denmark,586.5,325.71,365.07,mm,2.06,kg,12,2.5,300,85,387.27,eur,3.5,True
182,Hyundai Egypt O13828,2,4,oil pump,1,Hyundai,Egypt,552.82,372.97,396.84,mm,3.84,kg,12,2.5,300,45,522.45,eur,4.0,True
183,Mercedes Denmark O25690,2,4,oil pump,1,Mercedes,Denmark,609.21,340.63,404.86,mm,2.18,kg,12,2.5,300,75,517.34,eur,5.0,True
184,Volvo Thailand O27632,2,4,oil pump,1,Volvo,Thailand,553.8,311.96,337.83,mm,2.42,kg,12,3.0,300,65,454.64,eur,3.5,True
185,Honda Mexico O36295,2,4,oil pump,1,Honda,Mexico,590.74,340.8,365.91,mm,3.69,kg,12,3.0,300,50,389.77,eur,3.5,True
186,GMC Norway O7793,2,4,oil pump,1,GMC,Norway,553.21,364.3,360.07,mm,3.31,kg,12,2.5,300,45,487.79,eur,3.5,True
187,Benz Indonesia O36922,2,4,oil pump,1,Benz,Indonesia,582.97,376.26,360.44,mm,3.31,kg,12,3.0,300,50,459.51,eur,3.0,True
188,GMC Sweden O35796,2,4,oil pump,1,GMC,Sweden,591.88,381.62,324.92,mm,2.25,kg,12,3.0,300,85,377.56,eur,4.0,True
189,Ferrari Norway O17045,2,4,oil pump,1,Ferrari,Norway,584.54,383.74,325.39,mm,3.55,kg,12,3.0,300,80,569.42,eur,4.5,True
190,Buick India O30094,2,4,oil pump,1,Buick,India,596.01,309.21,414.18,mm,2.41,kg,12,3.0,300,55,383.41,eur,5.0,True
191,BYD Japan O25180,2,4,oil pump,1,BYD,Japan,574.91,323.7,319.39,mm,3.96,kg,12,3.0,300,55,453.98,eur,3.5,True
192,Hyundai Thailand O33359,2,4,oil pump,1,Hyundai,Thailand,574.92,378.54,349.88,mm,3.45,kg,12,2.5,300,70,402.0,eur,4.5,True
193,Benz Thailand O32709,2,4,oil pump,1,Benz,Thailand,589.32,346.84,407.3,mm,2.5,kg,12,3.0,300,50,506.87,eur,4.0,True
194,Volvo Korea O34976,2,4,oil pump,1,Volvo,Korea,587.46,303.57,305.25,mm,3.11,kg,12,3.0,300,65,415.91,eur,4.0,True
195,Jeep New Zealand O18805,2,4,oil pump,1,Jeep,New,560.94,397.05,389.98,mm,3.45,kg,12,2.5,300,55,532.29,eur,5.0,True
196,KTM Brazil O21412,2,4,oil pump,1,KTM,Brazil,576.6,380.47,350.42,mm,2.09,kg,12,2.5,300,65,437.65,eur,3.5,True
197,Volkswagen Cuba O10922,2,4,oil pump,1,Volkswagen,Cuba,582.84,316.68,321.57,mm,2.88,kg,12,3.0,300,70,505.09,eur,4.0,True
198,Jeep Korea O34357,2,4,oil pump,1,Jeep,Korea,596.72,419.95,361.01,mm,2.74,kg,12,3.0,300,55,597.98,eur,4.5,True
199,BMW Sweden O3267,2,4,oil pump,1,BMW,Sweden,551.72,321.39,353.15,mm,3.48,kg,12,3.0,300,45,418.05,eur,3.5,True
200,Lincoln Canada O28073,2,4,oil pump,1,Lincoln,Canada,564.29,358.02,361.6,mm,3.24,kg,12,2.5,300,80,590.81,eur,4.5,True
201,Jeep Denmark O19179,2,4,oil pump,1,Jeep,Denmark,554.12,325.9,411.1,mm,3.84,kg,12,3.0,300,75,534.72,eur,4.0,True
202,KTM Chile O13704,2,4,oil pump,1,KTM,Chile,599.0,352.36,375.21,mm,2.87,kg,12,3.0,300,80,542.76,eur,4.5,True
203,Jeep China O32894,2,4,oil pump,1,Jeep,China,605.83,413.53,354.51,mm,2.08,kg,12,2.5,300,85,538.77,eur,3.5,True
204,Benz France O38168,2,4,oil pump,1,Benz,France,572.97,379.63,320.46,mm,2.57,kg,12,3.0,300,80,533.64,eur,3.5,True
205,BMW Japan O4761,2,4,oil pump,1,BMW,Japan,552.59,359.35,309.32,mm,3.82,kg,12,3.0,300,75,520.59,eur,3.0,True
206,Toyota Netherlands O37758,2,4,oil pump,1,Toyota,Netherlands,591.53,416.18,377.67,mm,3.57,kg,12,2.5,300,45,387.11,eur,3.0,True
207,BMW Brazil O28640,2,4,oil pump,1,BMW,Brazil,595.88,313.61,349.87,mm,2.79,kg,12,3.0,300,50,533.49,eur,3.0,True
208,Ford Brazil O22381,2,4,oil pump,1,Ford,Brazil,590.54,303.38,404.78,mm,2.54,kg,12,3.0,300,70,432.73,eur,3.5,True
209,Tesla France O5210,2,4,oil pump,1,Tesla,France,609.42,354.25,400.06,mm,3.72,kg,12,3.0,300,50,525.15,eur,4.0,True
210,Ferrari Japan O14369,2,4,oil pump,1,Ferrari,Japan,569.48,407.06,316.45,mm,2.81,kg,12,2.5,300,80,408.24,eur,4.0,True
211,Benz USA O18562,2,4,oil pump,1,Benz,USA,570.57,419.09,322.59,mm,2.27,kg,12,2.5,300,45,396.4,eur,3.5,True
212,Ferrari Japan O22863,2,4,oil pump,1,Ferrari,Japan,551.12,373.06,413.55,mm,2.99,kg,12,3.0,300,70,570.3,eur,5.0,True
213,Toyota Norway O19200,2,4,oil pump,1,Toyota,Norway,578.51,386.77,359.57,mm,2.37,kg,12,2.5,300,70,507.87,eur,4.5,True
214,Lincoln Cuba O24473,2,4,oil pump,1,Lincoln,Cuba,561.98,385.69,320.76,mm,2.55,kg,12,3.0,300,65,472.11,eur,3.5,True
215,Toyota Mexico O1397,2,4,oil pump,1,Toyota,Mexico,566.31,358.96,327.12,mm,2.97,kg,12,3.0,300,55,565.19,eur,3.5,True
216,Mercedes Thailand O27871,2,4,oil pump,1,Mercedes,Thailand,564.74,307.13,402.09,mm,3.92,kg,12,3.0,300,65,455.05,eur,3.5,True
217,KTM Indonesia O38153,2,4,oil pump,1,KTM,Indonesia,580.35,385.44,404.9,mm,3.58,kg,12,2.5,300,75,515.26,eur,4.0,True
218,BYD Netherlands O11791,2,4,oil pump,1,BYD,Netherlands,596.97,304.42,353.04,mm,2.26,kg,12,2.5,300,70,411.54,eur,3.5,True
219,Ford France O20730,2,4,oil pump,1,Ford,France,555.02,371.9,352.29,mm,3.46,kg,12,2.5,300,70,568.31,eur,5.0,True
220,BMW Japan O37454,2,4,oil pump,1,BMW,Japan,572.09,405.71,351.25,mm,2.64,kg,12,2.5,300,55,527.83,eur,3.0,True
221,BYD Cuba O13346,2,4,oil pump,1,BYD,Cuba,575.45,300.41,308.77,mm,2.72,kg,12,3.0,300,80,452.83,eur,4.5,True
222,Toyota France O13708,2,4,oil pump,1,Toyota,France,559.98,375.34,393.16,mm,3.83,kg,12,2.5,300,50,560.23,eur,3.0,True
223,Tesla Italy O16018,2,4,oil pump,1,Tesla,Italy,580.66,326.68,416.01,mm,3.0,kg,12,3.0,300,70,488.22,eur,4.5,True
224,Volvo Thailand O16195,2,4,oil pump,1,Volvo,Thailand,579.78,365.29,368.95,mm,2.66,kg,12,3.0,300,65,447.06,eur,4.0,True
225,Honda Canada O1278,2,4,oil pump,1,Honda,Canada,553.4,365.42,357.65,mm,2.15,kg,12,2.5,300,70,574.76,eur,4.0,True
226,Honda Japan O37663,2,4,oil pump,1,Honda,Japan,602.76,313.85,326.85,mm,3.77,kg,12,2.5,300,70,502.19,eur,3.0,True
227,Toyota India O7674,2,4,oil pump,1,Toyota,India,566.56,364.7,367.94,mm,2.77,kg,12,3.0,300,50,437.82,eur,3.0,True
228,Honda Norway O18441,2,4,oil pump,1,Honda,Norway,554.4,396.43,302.0,mm,2.85,kg,12,3.0,300,65,587.49,eur,4.5,True
229,GMC Indonesia O27659,2,4,oil pump,1,GMC,Indonesia,551.47,303.97,368.67,mm,3.23,kg,12,2.5,300,75,481.12,eur,4.0,True
230,BYD China O28478,2,4,oil pump,1,BYD,China,555.49,300.72,350.41,mm,2.99,kg,12,2.5,300,75,535.96,eur,3.0,True
231,BYD Norway O32671,2,4,oil pump,1,BYD,Norway,568.78,387.45,384.49,mm,3.83,kg,12,3.0,300,75,430.2,eur,4.5,True
232,Benz Mexico O33078,2,4,oil pump,1,Benz,Mexico,591.87,328.66,416.17,mm,2.44,kg,12,2.5,300,55,531.65,eur,4.0,True
233,Hyundai Romania O38600,2,4,oil pump,1,Hyundai,Romania,596.79,304.63,424.77,mm,2.07,kg,12,2.5,300,65,477.85,eur,3.5,True
234,BMW Denmark O28649,2,4,oil pump,1,BMW,Denmark,606.76,335.39,353.32,mm,3.64,kg,12,2.5,300,55,508.53,eur,4.5,True
235,Jeep Belgium O30960,2,4,oil pump,1,Jeep,Belgium,562.66,317.06,366.27,mm,3.56,kg,12,3.0,300,50,516.46,eur,4.5,True
236,Buick Austria O3166,2,4,oil pump,1,Buick,Austria,572.29,405.1,341.97,mm,3.06,kg,12,2.5,300,80,400.9,eur,4.0,True
237,Hyundai Switzerland O18695,2,4,oil pump,1,Hyundai,Switzerland,602.51,378.81,384.51,mm,2.1,kg,12,3.0,300,65,491.2,eur,4.0,True
238,Toyota Thailand O30422,2,4,oil pump,1,Toyota,Thailand,567.25,403.44,333.41,mm,3.69,kg,12,3.0,300,50,534.67,eur,3.5,True
239,Daimler France O19561,2,4,oil pump,1,Daimler,France,581.93,342.76,311.8,mm,3.55,kg,12,2.5,300,65,582.73,eur,3.5,True
240,GMC Belgium O35960,2,4,oil pump,1,GMC,Belgium,602.6,406.19,369.3,mm,3.47,kg,12,3.0,300,80,550.7,eur,3.5,True
241,Toyota USA O22005,2,4,oil pump,1,Toyota,USA,552.79,322.66,384.7,mm,2.29,kg,12,2.5,300,70,532.44,eur,4.0,True
242,BYD Egypt O12976,2,4,oil pump,1,BYD,Egypt,563.83,346.45,366.78,mm,2.53,kg,12,3.0,300,45,444.04,eur,3.0,True
243,Mercedes France O18343,2,4,oil pump,1,Mercedes,France,579.24,342.38,380.58,mm,2.68,kg,12,3.0,300,50,394.19,eur,4.5,True
244,Volvo USA O19549,2,4,oil pump,1,Volvo,USA,591.79,374.8,327.55,mm,2.77,kg,12,2.5,300,85,373.43,eur,3.5,True
245,Lincoln France O15840,2,4,oil pump,1,Lincoln,France,600.41,408.41,422.55,mm,2.5,kg,12,2.5,300,75,567.37,eur,4.0,True
246,Lincoln Netherlands O18609,2,4,oil pump,1,Lincoln,Netherlands,597.85,340.86,383.38,mm,3.84,kg,12,2.5,300,70,418.88,eur,3.5,True
247,Toyota Korea O5566,2,4,oil pump,1,Toyota,Korea,572.22,316.83,327.94,mm,2.43,kg,12,2.5,300,45,396.02,eur,5.0,True
248,Tesla Denmark O3602,2,4,oil pump,1,Tesla,Denmark,581.7,359.78,410.81,mm,2.55,kg,12,2.5,300,65,557.51,eur,4.0,True
249,Acura Cuba O23810,2,4,oil pump,1,Acura,Cuba,597.81,369.92,337.82,mm,2.88,kg,12,2.5,300,75,539.08,eur,3.5,True
250,GMC Sweden O23342,2,4,oil pump,1,GMC,Sweden,579.46,330.94,343.0,mm,3.76,kg,12,3.0,300,70,526.48,eur,4.0,True
251,Benz Switzerland O37972,2,4,oil pump,1,Benz,Switzerland,599.07,404.07,422.01,mm,3.94,kg,12,2.5,300,70,536.13,eur,4.5,True
252,Mercedes China O31483,2,4,oil pump,1,Mercedes,China,560.62,300.16,391.09,mm,3.5,kg,12,3.0,300,55,484.96,eur,5.0,True
253,Benz Germany O3812,2,4,oil pump,1,Benz,Germany,585.06,383.19,419.18,mm,3.1,kg,12,3.0,300,55,417.79,eur,4.0,True
254,Toyota Japan O30482,2,4,oil pump,1,Toyota,Japan,605.16,385.9,328.54,mm,2.13,kg,12,2.5,300,45,365.88,eur,3.5,True
255,BYD Norway O19248,2,4,oil pump,1,BYD,Norway,597.0,360.72,313.67,mm,3.54,kg,12,3.0,300,75,379.05,eur,4.5,True
256,Toyota Norway O17255,2,4,oil pump,1,Toyota,Norway,554.4,373.3,415.71,mm,2.95,kg,12,3.0,300,65,558.05,eur,4.5,True
257,GMC Norway O2407,2,4,oil pump,1,GMC,Norway,589.99,336.38,427.18,mm,3.95,kg,12,3.0,300,75,520.44,eur,4.0,True
258,Lincoln India O1207,2,4,oil pump,1,Lincoln,India,551.5,309.98,339.69,mm,3.91,kg,12,2.5,300,65,589.73,eur,4.0,True
259,Mercedes USA O29097,2,4,oil pump,1,Mercedes,USA,565.49,341.96,362.7,mm,3.41,kg,12,2.5,300,55,577.96,eur,4.5,True
260,Acura Indonesia O37855,2,4,oil pump,1,Acura,Indonesia,587.7,378.45,410.96,mm,3.95,kg,12,3.0,300,70,512.43,eur,3.0,True
261,Lincoln India O15069,2,4,oil pump,1,Lincoln,India,553.07,318.71,398.67,mm,2.02,kg,12,2.5,300,45,472.94,eur,4.5,True
262,Ferrari Chile O34574,2,4,oil pump,1,Ferrari,Chile,562.37,328.74,339.6,mm,3.7,kg,12,3.0,300,65,374.32,eur,3.0,True
263,Honda Canada O22965,2,4,oil pump,1,Honda,Canada,609.02,384.72,390.66,mm,2.9,kg,12,3.0,300,70,513.22,eur,5.0,True
264,Mercedes Norway O13892,2,4,oil pump,1,Mercedes,Norway,604.88,411.66,326.09,mm,2.38,kg,12,2.5,300,85,462.25,eur,4.0,True
265,Tesla Sweden O1284,2,4,oil pump,1,Tesla,Sweden,592.59,365.48,381.85,mm,3.76,kg,12,2.5,300,50,559.91,eur,4.5,True
266,KTM Norway O19401,2,4,oil pump,1,KTM,Norway,593.78,386.75,392.58,mm,3.46,kg,12,2.5,300,80,373.74,eur,3.0,True
267,BMW USA O5049,2,4,oil pump,1,BMW,USA,602.75,410.31,395.87,mm,3.81,kg,12,2.5,300,75,497.3,eur,3.0,True
268,Mercedes Japan O10184,2,4,oil pump,1,Mercedes,Japan,574.4,317.5,414.11,mm,2.13,kg,12,2.5,300,70,510.49,eur,4.5,True
269,Ferrari Austria O20062,2,4,oil pump,1,Ferrari,Austria,587.5,337.82,312.41,mm,2.45,kg,12,2.5,300,70,442.13,eur,4.0,True
270,Benz Romania O8831,2,4,oil pump,1,Benz,Romania,603.49,363.28,379.06,mm,3.96,kg,12,2.5,300,80,435.11,eur,3.5,True
271,Ford Norway O30962,2,4,oil pump,1,Ford,Norway,601.42,389.22,380.95,mm,3.08,kg,12,3.0,300,85,537.78,eur,4.5,True
272,Volvo Belgium O32865,2,4,oil pump,1,Volvo,Belgium,572.63,378.89,326.95,mm,3.19,kg,12,2.5,300,75,521.38,eur,4.5,True
273,KTM Egypt O22541,2,4,oil pump,1,KTM,Egypt,554.48,400.05,390.63,mm,3.56,kg,12,3.0,300,85,445.35,eur,4.5,True
274,GMC Indonesia O34655,2,4,oil pump,1,GMC,Indonesia,569.25,358.16,405.38,mm,2.15,kg,12,2.5,300,45,513.57,eur,4.0,True
275,Honda Austria O36917,2,4,oil pump,1,Honda,Austria,607.64,395.7,422.78,mm,2.14,kg,12,3.0,300,45,589.55,eur,4.5,True
276,Benz Korea O26553,2,4,oil pump,1,Benz,Korea,607.46,340.99,309.09,mm,2.98,kg,12,2.5,300,45,485.51,eur,3.5,True
277,Mercedes Italy O30228,2,4,oil pump,1,Mercedes,Italy,605.94,354.48,351.71,mm,2.33,kg,12,3.0,300,55,407.32,eur,3.5,True
278,Acura Denmark O4959,2,4,oil pump,1,Acura,Denmark,609.62,412.28,318.28,mm,2.57,kg,12,2.5,300,45,457.54,eur,5.0,True
279,Ferrari USA O12502,2,4,oil pump,1,Ferrari,USA,564.37,403.22,344.52,mm,2.83,kg,12,2.5,300,45,434.05,eur,3.5,True
280,Lincoln Russia O24257,2,4,oil pump,1,Lincoln,Russia,551.88,383.56,401.34,mm,2.32,kg,12,2.5,300,85,504.95,eur,4.5,True
281,Honda Turkey O22092,2,4,oil pump,1,Honda,Turkey,594.75,411.28,401.77,mm,2.32,kg,12,3.0,300,70,592.24,eur,5.0,True
282,Daimler Mexico O21388,2,4,oil pump,1,Daimler,Mexico,567.45,383.07,416.37,mm,3.48,kg,12,3.0,300,45,454.09,eur,4.5,True
283,Volvo Romania O15743,2,4,oil pump,1,Volvo,Romania,604.09,382.28,347.76,mm,3.82,kg,12,2.5,300,55,499.47,eur,4.5,True
284,Volvo Germany O8195,2,4,oil pump,1,Volvo,Germany,590.0,328.45,307.56,mm,2.95,kg,12,2.5,300,65,403.19,eur,4.0,True
285,Benz Italy O35549,2,4,oil pump,1,Benz,Italy,583.0,326.29,327.34,mm,3.14,kg,12,3.0,300,50,581.91,eur,3.0,True
286,Acura Canada O29405,2,4,oil pump,1,Acura,Canada,570.83,313.45,328.21,mm,2.35,kg,12,2.5,300,45,461.54,eur,3.5,True
287,KTM Cuba O13010,2,4,oil pump,1,KTM,Cuba,607.69,414.0,300.09,mm,3.22,kg,12,2.5,300,75,495.33,eur,4.0,True
288,Honda Mexico O31110,2,4,oil pump,1,Honda,Mexico,556.02,364.89,418.35,mm,2.76,kg,12,3.0,300,45,469.04,eur,4.0,True
289,Acura Sweden O37773,2,4,oil pump,1,Acura,Sweden,604.46,389.78,339.58,mm,3.37,kg,12,3.0,300,45,399.57,eur,4.0,True
290,Benz Thailand O34426,2,4,oil pump,1,Benz,Thailand,592.03,367.72,369.43,mm,3.92,kg,12,3.0,300,85,462.25,eur,4.5,True
291,KTM Cuba O37799,2,4,oil pump,1,KTM,Cuba,557.82,311.24,368.37,mm,2.22,kg,12,3.0,300,80,574.35,eur,5.0,True
292,Benz Austria O7164,2,4,oil pump,1,Benz,Austria,604.2,399.92,415.06,mm,2.43,kg,12,2.5,300,65,489.83,eur,4.0,True
293,Tesla Russia O13318,2,4,oil pump,1,Tesla,Russia,591.9,322.31,332.85,mm,2.47,kg,12,2.5,300,85,405.25,eur,3.0,True
294,Mercedes Norway O33742,2,4,oil pump,1,Mercedes,Norway,577.79,377.98,375.41,mm,2.35,kg,12,3.0,300,65,385.56,eur,4.0,True
295,Jeep Canada O18895,2,4,oil pump,1,Jeep,Canada,586.2,339.59,409.04,mm,2.46,kg,12,2.5,300,70,598.33,eur,4.0,True
296,Volkswagen Brazil O16540,2,4,oil pump,1,Volkswagen,Brazil,569.09,411.53,426.31,mm,2.06,kg,12,3.0,300,65,589.67,eur,3.5,True
297,Ford New Zealand O21008,2,4,oil pump,1,Ford,New,607.76,412.71,403.55,mm,3.17,kg,12,3.0,300,55,598.31,eur,4.0,True
298,BYD Switzerland O29805,2,4,oil pump,1,BYD,Switzerland,581.49,393.91,330.52,mm,3.71,kg,12,3.0,300,70,500.27,eur,3.5,True
299,Benz Belgium O38958,2,4,oil pump,1,Benz,Belgium,601.93,311.53,393.35,mm,3.69,kg,12,3.0,300,55,447.3,eur,4.5,True
300,Buick USA O17403,2,4,oil pump,1,Buick,USA,561.42,389.76,387.58,mm,3.49,kg,12,3.0,300,75,518.54,eur,4.0,True
301,Benz Switzerland O38073,2,4,oil pump,1,Benz,Switzerland,597.87,310.28,422.16,mm,2.59,kg,12,3.0,300,65,446.79,eur,3.0,True
302,Ford Denmark O32885,2,4,oil pump,1,Ford,Denmark,603.39,351.2,315.82,mm,3.16,kg,12,2.5,300,50,507.99,eur,4.5,True
303,Jeep India O3607,2,4,oil pump,1,Jeep,India,568.68,367.83,429.97,mm,2.43,kg,12,3.0,300,45,558.79,eur,3.0,True
304,Volvo Romania O30988,2,4,oil pump,1,Volvo,Romania,582.16,312.26,403.06,mm,3.17,kg,12,3.0,300,65,581.04,eur,4.0,True
305,Buick Korea O39704,2,4,oil pump,1,Buick,Korea,581.15,311.84,388.01,mm,2.34,kg,12,2.5,300,55,416.61,eur,5.0,True
306,KTM Cuba O14939,2,4,oil pump,1,KTM,Cuba,579.51,354.08,304.91,mm,3.84,kg,12,2.5,300,65,546.89,eur,3.5,True
307,Acura Turkey O30477,2,4,oil pump,1,Acura,Turkey,550.79,343.9,323.33,mm,3.7,kg,12,2.5,300,65,579.1,eur,5.0,True
308,Ferrari Austria O23538,2,4,oil pump,1,Ferrari,Austria,600.44,409.93,429.34,mm,3.31,kg,12,3.0,300,85,512.55,eur,3.5,True
309,Mercedes Canada O5454,2,4,oil pump,1,Mercedes,Canada,602.22,311.29,389.42,mm,3.16,kg,12,3.0,300,50,535.39,eur,4.5,True
310,Ferrari Thailand O9259,2,4,oil pump,1,Ferrari,Thailand,566.25,376.72,379.03,mm,3.16,kg,12,3.0,300,55,357.9,eur,4.0,True
311,Jeep Thailand O38185,2,4,oil pump,1,Jeep,Thailand,575.37,380.76,405.12,mm,3.19,kg,12,2.5,300,75,528.02,eur,3.5,True
312,Lincoln Norway O36857,2,4,oil pump,1,Lincoln,Norway,563.13,408.31,331.76,mm,2.48,kg,12,2.5,300,55,528.3,eur,3.5,True
313,Honda Switzerland O25276,2,4,oil pump,1,Honda,Switzerland,564.14,348.49,318.3,mm,2.44,kg,12,3.0,300,65,519.0,eur,3.0,True
314,Tesla Sweden O13987,2,4,oil pump,1,Tesla,Sweden,555.06,359.61,417.78,mm,3.21,kg,12,2.5,300,55,359.25,eur,4.0,True
315,Lincoln Chile O11995,2,4,oil pump,1,Lincoln,Chile,598.6,390.29,332.75,mm,3.95,kg,12,3.0,300,75,397.5,eur,3.5,True
316,Daimler Canada O21142,2,4,oil pump,1,Daimler,Canada,562.44,356.67,314.16,mm,3.9,kg,12,3.0,300,70,380.86,eur,3.0,True
317,Buick Netherlands O35584,2,4,oil pump,1,Buick,Netherlands,587.32,361.18,331.74,mm,3.06,kg,12,3.0,300,65,471.81,eur,3.0,True
318,Volvo Russia O5625,2,4,oil pump,1,Volvo,Russia,591.86,354.22,394.2,mm,2.53,kg,12,3.0,300,45,525.12,eur,3.5,True
319,Hyundai Sweden O21460,2,4,oil pump,1,Hyundai,Sweden,564.9,412.55,342.8,mm,3.0,kg,12,3.0,300,55,516.87,eur,3.5,True
320,BYD Romania O18623,2,4,oil pump,1,BYD,Romania,583.59,375.61,382.94,mm,2.19,kg,12,3.0,300,45,420.95,eur,3.5,True
321,Lincoln Mexico O23773,2,4,oil pump,1,Lincoln,Mexico,568.94,360.51,397.81,mm,2.57,kg,12,3.0,300,55,524.74,eur,3.5,True
322,GMC New Zealand O3192,2,4,oil pump,1,GMC,New,576.29,320.82,412.53,mm,2.84,kg,12,3.0,300,80,526.62,eur,3.0,True
323,Tesla New Zealand O13863,2,4,oil pump,1,Tesla,New,564.99,383.72,354.6,mm,2.61,kg,12,3.0,300,85,356.75,eur,3.0,True
324,Tesla Indonesia O31468,2,4,oil pump,1,Tesla,Indonesia,554.73,334.44,421.41,mm,3.12,kg,12,3.0,300,70,501.6,eur,4.5,True
325,BYD Mexico O8522,2,4,oil pump,1,BYD,Mexico,608.7,330.46,395.16,mm,2.27,kg,12,3.0,300,80,459.9,eur,3.0,True
326,Lincoln Russia O3111,2,4,oil pump,1,Lincoln,Russia,601.29,392.01,378.64,mm,3.65,kg,12,2.5,300,75,358.34,eur,3.0,True
327,KTM Japan O35133,2,4,oil pump,1,KTM,Japan,590.02,342.43,371.18,mm,3.91,kg,12,2.5,300,85,491.79,eur,4.5,True
328,Ferrari Belgium O18591,2,4,oil pump,1,Ferrari,Belgium,589.68,386.08,390.57,mm,2.21,kg,12,2.5,300,85,574.01,eur,4.0,True
329,Acura Russia O9326,2,4,oil pump,1,Acura,Russia,584.19,347.72,398.62,mm,3.1,kg,12,3.0,300,75,392.59,eur,3.5,True
330,BMW Egypt O20285,2,4,oil pump,1,BMW,Egypt,550.83,392.16,425.1,mm,3.76,kg,12,2.5,300,70,379.5,eur,4.0,True
331,KTM Japan O19694,2,4,oil pump,1,KTM,Japan,565.58,414.04,424.99,mm,3.79,kg,12,3.0,300,85,353.68,eur,4.0,True
332,Lincoln Germany O37096,2,4,oil pump,1,Lincoln,Germany,602.35,394.53,378.55,mm,2.69,kg,12,3.0,300,55,417.61,eur,4.5,True
333,Volkswagen Belgium O16466,2,4,oil pump,1,Volkswagen,Belgium,583.61,335.14,375.15,mm,3.29,kg,12,2.5,300,50,359.16,eur,3.0,True
334,Daimler Cuba O5539,2,4,oil pump,1,Daimler,Cuba,550.21,346.45,363.67,mm,2.95,kg,12,2.5,300,50,380.92,eur,3.0,True
335,Mercedes Chile O14621,2,4,oil pump,1,Mercedes,Chile,568.89,349.19,399.75,mm,3.61,kg,12,2.5,300,55,397.85,eur,5.0,True
336,GMC Russia O20472,2,4,oil pump,1,GMC,Russia,555.06,357.25,324.15,mm,2.9,kg,12,3.0,300,85,599.61,eur,4.0,True
337,Daimler Romania O2708,2,4,oil pump,1,Daimler,Romania,560.33,367.85,411.96,mm,2.42,kg,12,3.0,300,80,444.58,eur,4.0,True
338,Toyota Germany O27684,2,4,oil pump,1,Toyota,Germany,599.36,320.39,350.49,mm,2.59,kg,12,3.0,300,65,524.2,eur,3.0,True
339,BMW Indonesia O14407,2,4,oil pump,1,BMW,Indonesia,572.23,375.56,304.3,mm,2.88,kg,12,2.5,300,85,409.18,eur,5.0,True
340,Hyundai Austria O34735,2,4,oil pump,1,Hyundai,Austria,591.46,405.66,385.56,mm,3.2,kg,12,2.5,300,80,452.07,eur,3.0,True
341,Hyundai Romania O21125,2,4,oil pump,1,Hyundai,Romania,553.73,369.6,379.9,mm,2.36,kg,12,3.0,300,45,366.01,eur,4.0,True
342,Jeep Italy O27142,2,4,oil pump,1,Jeep,Italy,576.66,336.05,374.22,mm,3.83,kg,12,3.0,300,85,381.48,eur,4.5,True
343,Benz USA O23471,2,4,oil pump,1,Benz,USA,559.05,338.07,418.14,mm,2.03,kg,12,3.0,300,50,433.0,eur,3.0,True
344,Lincoln USA O6316,2,4,oil pump,1,Lincoln,USA,589.37,377.77,408.19,mm,3.27,kg,12,2.5,300,65,396.7,eur,4.0,True
345,Tesla Korea O5241,2,4,oil pump,1,Tesla,Korea,609.76,333.9,343.45,mm,3.21,kg,12,2.5,300,75,446.22,eur,3.5,True
346,Ford Russia O36725,2,4,oil pump,1,Ford,Russia,578.63,332.87,417.69,mm,3.33,kg,12,2.5,300,85,552.63,eur,3.0,True
347,Buick Netherlands O11466,2,4,oil pump,1,Buick,Netherlands,600.19,314.93,369.8,mm,3.57,kg,12,2.5,300,70,596.95,eur,5.0,True
348,Hyundai Brazil O39816,2,4,oil pump,1,Hyundai,Brazil,557.79,347.98,332.68,mm,2.03,kg,12,3.0,300,65,494.35,eur,4.0,True
349,GMC USA O26663,2,4,oil pump,1,GMC,USA,580.07,390.49,339.62,mm,3.25,kg,12,2.5,300,85,542.56,eur,3.0,True
350,Ford Italy O8466,2,4,oil pump,1,Ford,Italy,582.28,336.8,320.67,mm,3.41,kg,12,2.5,300,85,426.65,eur,4.5,True
351,Volkswagen Austria O24557,2,4,oil pump,1,Volkswagen,Austria,587.54,415.34,377.33,mm,2.0,kg,12,2.5,300,50,495.43,eur,3.0,True
352,BMW China O9505,2,4,oil pump,1,BMW,China,603.3,379.43,327.29,mm,3.14,kg,12,3.0,300,50,539.5,eur,4.5,True
353,Jeep Belgium O39101,2,4,oil pump,1,Jeep,Belgium,577.41,328.6,387.24,mm,2.5,kg,12,2.5,300,70,472.25,eur,3.5,True
354,GMC Norway O12388,2,4,oil pump,1,GMC,Norway,576.38,345.22,387.41,mm,3.09,kg,12,3.0,300,65,459.83,eur,3.5,True
355,Hyundai China O7897,2,4,oil pump,1,Hyundai,China,604.56,301.03,393.94,mm,3.54,kg,12,3.0,300,75,571.52,eur,4.0,True
